fecha;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presmax;horapresmax;presmin;horapresmin;hrmedia;hrmax;horahrmax;hrmin;horahrmin
2022-05-20;1532;18.4;0.0;12.8;06:00;23.9;13:40;11.0;5.6;10.6;17:00;856.4;22;854.0;02;58.0;71.0;Varias;51.0;Varias
2022-05-21;1532;19.0;3.0;14.4;19:40;23.7;16:10;18.0;3.9;11.7;19:10;855.5;00;849.7;24;60.0;82.0;19:40;50.0;19:00
2022-05-22;1532;14.2;0.0;9.4;23:40;19.1;16:00;29.0;5.3;18.6;22:30;849.7;00;845.5;23;82.0;99.0;Varias;58.0;00:00
2022-05-23;1532;13.2;0.0;7.7;23:59;18.6;15:00;30.0;7.2;16.7;00:40;845.9;Varias;844.1;16;65.0;99.0;Varias;41.0;16:50
2022-05-24;1532;7.4;0.0;3.4;23:59;11.5;11:40;31.0;8.6;20.8;17:30;847.5;23;843.0;06;67.0;93.0;Varias;45.0;17:40
2022-05-25;1532;7.7;0.0;1.3;05:30;14.1;16:00;32.0;5.8;14.4;06:40;854.9;21;847.1;02;61.0;92.0;05:30;47.0;16:00
2022-05-26;1532;10.8;0.0;1.3;05:00;20.4;15:50;30.0;2.8;7.8;12:10;855.8;22;853.5;03;59.0;99.0;Varias;41.0;Varias
2022-05-27;1532;17.4;0.0;10.4;04:20;24.3;16:30;11.0;1.1;7.5;14:30;855.2;00;851.8;17;37.0;50.0;Varias;29.0;Varias
2022-05-28;1532;19.2;0.0;12.7;05:00;25.6;16:00;30.0;3.1;11.1;21:10;852.4;00;845.7;24;39.0;53.0;05:30;31.0;Varias
2022-05-29;1532;17.4;0.0;11.7;23:50;23.1;15:00;29.0;3.6;11.9;23:59;845.7;00;841.3;19;46.0;63.0;23:20;38.0;Varias
2022-05-30;1532;12.8;0.0;8.8;23:59;16.7;13:50;32.0;2.8;12.5;00:10;846.6;24;841.5;04;75.0;99.0;05:50;60.0;17:50
2022-05-31;1532;14.6;0.0;8.1;01:00;21.0;15:30;11.0;3.6;13.3;15:20;848.4;22;845.8;Varias;53.0;89.0;00:50;38.0;Varias
2022-06-01;1532;16.0;0.0;11.5;05:20;20.6;14:00;10.0;3.1;11.7;09:50;849.1;12;846.6;05;52.0;71.0;22:50;44.0;00:00
2022-07-02;1532;21.2;0.0;14.3;04:00;28.1;14:20;10.0;4.2;10.0;03:10;853.3;22;850.8;04;56.0;99.0;Varias;32.0;17:10
2022-07-03;1532;21.2;0.0;15.3;05:30;27.0;13:40;25.0;3.6;13.6;15:20;852.8;00;851.4;18;53.0;87.0;05:10;33.0;18:20
2022-07-04;1532;21.6;0.0;16.7;00:10;26.5;15:20;11.0;1.9;9.4;14:00;852.9;23;851.5;17;40.0;67.0;00:00;31.0;21:30
2022-07-05;1532;21.2;0.0;14.0;23:59;28.5;15:40;11.0;3.3;12.2;13:10;853.1;08;851.0;Varias;33.0;73.0;23:59;25.0;Varias
2022-07-06;1532;17.8;0.0;11.7;23:59;23.9;13:30;30.0;4.7;11.4;13:30;;;;;65.0;98.0;Varias;44.0;15:50
2022-07-07;1532;18.2;0.0;10.5;02:10;25.8;16:20;30.0;4.7;10.3;14:50;;;;;;99.0;01:50;28.0;13:00
2022-07-08;1532;20.9;0.0;13.1;00:10;28.7;14:50;31.0;2.5;11.9;14:00;;;;;;73.0;00:00;30.0;17:50
2022-07-09;1532;23.7;0.0;16.6;05:00;30.8;16:10;31.0;3.9;10.3;16:20;;;;;37.0;58.0;06:20;24.0;18:00
2022-07-10;1532;25.2;0.0;19.7;05:00;30.6;16:10;30.0;3.6;10.6;11:40;855.5;00;851.3;24;31.0;38.0;05:50;28.0;Varias
2022-07-11;1532;24.6;0.0;18.4;05:00;30.9;13:10;9.0;3.6;8.6;23:20;853.7;23;850.3;03;43.0;53.0;05:40;32.0;00:00
2022-07-12;1532;25.2;0.0;18.8;05:20;31.6;17:10;11.0;3.3;9.7;00:50;;;;;35.0;49.0;05:30;29.0;18:00
2022-07-13;1532;27.0;0.0;20.4;04:50;33.5;14:10;30.0;1.9;10.3;14:40;;;;;32.0;46.0;04:50;27.0;18:00
2022-07-14;1532;28.5;0.0;23.3;03:20;33.7;13:00;12.0;3.1;13.3;23:59;;;;;27.0;37.0;Varias;26.0;18:00
2022-07-15;1532;26.2;0.0;20.4;05:30;32.1;15:00;11.0;4.4;11.9;00:50;854.5;00;852.3;17;33.0;38.0;Varias;30.0;Varias
2022-07-16;1532;26.2;0.0;19.8;05:30;32.6;14:50;9.0;3.9;9.2;10:50;854.6;Varias;853.0;04;36.0;46.0;05:40;31.0;Varias
2022-07-17;1532;25.9;0.0;20.2;05:20;31.6;13:40;10.0;3.3;11.7;14:50;855.6;11;853.9;18;37.0;42.0;Varias;31.0;16:40
2022-07-18;1532;25.0;0.0;18.7;05:30;31.2;15:40;14.0;5.8;12.5;13:40;854.8;00;851.0;18;40.0;50.0;05:40;35.0;Varias
2022-07-19;1532;21.9;0.0;15.9;21:50;27.9;14:30;30.0;4.2;12.2;18:50;853.6;23;851.4;03;41.0;58.0;05:20;29.0;14:40
2022-07-20;1532;21.4;0.0;13.1;05:30;29.7;16:00;28.0;1.9;10.0;02:00;854.7;11;853.1;03;46.0;73.0;06:00;32.0;Varias
2022-07-21;1532;23.8;0.0;17.2;05:00;30.5;15:50;11.0;4.2;10.3;11:50;854.9;10;852.7;17;47.0;69.0;Varias;34.0;Varias
2022-07-22;1532;24.6;0.0;18.5;04:30;30.6;15:00;26.0;3.1;11.4;14:00;853.6;Varias;852.0;18;39.0;57.0;04:40;29.0;19:20
2022-07-23;1532;25.0;0.0;18.4;03:20;31.6;16:00;12.0;2.5;9.4;14:10;854.3;Varias;852.8;03;31.0;38.0;Varias;26.0;16:40
2022-07-24;1532;26.2;0.0;19.6;23:59;32.9;14:10;30.0;4.4;15.3;15:50;854.8;Varias;853.0;Varias;32.0;40.0;Varias;27.0;13:30
2022-07-25;1532;21.8;0.0;15.4;05:50;28.2;15:40;30.0;5.8;15.3;16:10;854.7;00;852.7;17;47.0;64.0;07:20;33.0;17:50
2022-07-26;1532;20.2;0.0;13.5;04:40;26.8;16:00;31.0;5.3;12.5;13:40;853.5;00;850.0;19;58.0;90.0;05:10;43.0;Varias
2022-07-27;1532;21.9;0.0;15.3;03:40;28.5;15:10;30.0;3.9;12.2;23:50;850.8;00;847.7;18;50.0;63.0;Varias;44.0;Varias
2022-07-28;1532;20.8;0.0;12.8;06:00;28.8;15:00;29.0;4.7;13.6;01:00;849.9;24;847.6;18;53.0;76.0;05:50;39.0;14:50
2022-07-29;1532;21.8;0.0;13.8;05:00;29.7;14:40;32.0;3.1;10.6;15:10;852.8;24;848.9;03;52.0;75.0;05:40;41.0;Varias
2022-07-30;1532;23.1;1.3;16.2;19:40;30.0;15:00;13.0;3.6;16.1;17:20;854.1;23;851.7;17;;87.0;19:40;42.0;16:00
2022-07-31;1532;23.8;0.0;17.2;04:10;30.5;16:10;28.0;4.2;11.7;15:10;854.1;Varias;852.5;16;51.0;80.0;05:00;35.0;16:00
2022-08-01;1532;26.0;0.0;20.1;03:10;31.9;16:20;29.0;2.8;11.7;14:00;853.9;09;852.1;Varias;36.0;50.0;Varias;33.0;Varias
2022-08-02;1532;25.0;0.0;19.3;05:00;30.8;14:20;9.0;3.3;13.3;21:30;853.2;00;850.6;19;56.0;69.0;20:30;46.0;23:59
2022-08-03;1532;24.4;0.0;18.9;04:10;29.8;14:30;99.0;3.3;10.0;Varias;851.1;11;849.1;Varias;45.0;61.0;04:00;36.0;Varias
2022-08-04;1532;23.8;0.0;17.8;03:20;29.7;15:50;12.0;3.1;11.7;13:00;851.0;23;849.1;18;48.0;67.0;Varias;38.0;Varias
2022-08-05;1532;23.4;0.0;16.9;05:00;29.9;16:20;12.0;3.6;11.4;11:50;852.3;23;850.4;05;48.0;71.0;05:00;35.0;16:10
2022-08-06;1532;23.3;0.0;16.9;04:50;29.7;14:20;13.0;3.9;9.2;13:40;853.2;10;851.4;18;48.0;66.0;04:30;38.0;Varias
2022-08-07;1532;23.2;0.0;18.1;05:00;28.4;15:00;15.0;4.4;13.3;17:50;852.0;00;850.1;15;51.0;69.0;Varias;36.0;17:20
2022-08-08;1532;23.6;0.0;18.2;03:00;29.1;16:10;14.0;2.8;12.2;13:50;852.4;Varias;850.9;01;45.0;59.0;05:30;38.0;Varias
2022-08-09;1532;23.9;0.3;18.0;05:30;29.8;17:00;24.0;2.8;13.9;22:10;853.9;22;851.6;03;48.0;62.0;Varias;40.0;Varias
2022-08-10;1532;23.1;0.0;16.8;02:20;29.4;13:50;11.0;3.9;12.8;23:50;852.8;08;849.9;18;54.0;70.0;07:00;44.0;Varias
2022-08-11;1532;23.0;0.0;16.9;06:00;29.1;15:00;11.0;3.3;11.4;14:00;852.2;23;850.3;01;54.0;69.0;Varias;44.0;Varias
2022-08-12;1532;23.8;0.0;17.5;05:30;30.1;16:00;28.0;2.5;11.7;16:00;852.3;09;850.7;18;48.0;64.0;Varias;39.0;16:30
2022-08-13;1532;19.6;0.0;15.3;22:30;23.8;00:10;13.0;4.4;14.4;11:20;851.7;10;848.0;19;63.0;81.0;22:20;50.0;00:00
2022-08-14;1532;17.6;0.0;10.3;04:40;24.8;14:10;30.0;4.7;13.3;16:00;848.9;00;845.8;Varias;53.0;92.0;05:40;39.0;Varias
2022-08-15;1532;17.0;0.0;9.5;05:20;24.6;15:00;28.0;5.0;13.6;02:20;846.7;00;844.3;18;60.0;95.0;05:10;43.0;15:50
2022-08-16;1532;15.5;0.0;9.6;23:59;21.4;14:00;32.0;6.7;18.3;09:10;846.3;23;843.8;04;63.0;93.0;23:59;53.0;Varias
2022-08-17;1532;14.0;0.0;7.9;06:10;20.2;14:50;29.0;6.7;13.6;10:20;849.0;Varias;845.1;03;64.0;99.0;Varias;42.0;15:50
2022-08-18;1532;13.3;0.0;6.0;05:00;20.6;16:40;32.0;4.7;11.4;12:50;853.6;24;848.6;03;60.0;99.0;Varias;40.0;16:10
2022-08-19;1532;18.8;0.0;11.7;04:30;25.9;15:40;29.0;3.1;9.2;15:00;854.5;Varias;853.0;Varias;39.0;59.0;05:40;26.0;16:50
2022-08-20;1532;22.4;0.0;16.1;06:00;28.7;16:20;30.0;3.9;9.7;17:00;854.8;11;852.9;17;37.0;46.0;06:10;30.0;Varias
2022-08-21;1532;21.6;0.0;15.0;04:40;28.1;14:40;30.0;6.1;12.8;13:20;853.8;00;851.0;18;41.0;53.0;Varias;32.0;Varias
2022-08-22;1532;20.4;0.0;12.4;06:00;28.3;15:50;28.0;4.4;12.2;13:40;851.9;09;849.6;18;55.0;81.0;06:30;38.0;Varias
2022-08-23;1532;23.6;0.0;17.3;02:10;30.0;15:30;10.0;3.1;11.9;14:50;851.1;09;849.3;16;48.0;64.0;01:50;39.0;Varias
2022-08-24;1532;23.2;0.0;18.3;05:50;28.2;14:40;12.0;3.3;13.1;15:20;851.0;23;849.1;17;47.0;59.0;06:10;36.0;15:50
2022-08-25;1532;22.4;0.0;16.7;02:30;28.0;16:10;28.0;2.2;8.9;00:10;852.0;22;849.8;03;52.0;66.0;21:30;38.0;16:00
2022-08-26;1532;20.4;0.0;15.2;05:00;25.6;11:40;10.0;2.8;8.9;22:50;851.9;00;847.7;18;59.0;78.0;07:10;44.0;14:50
2022-08-27;1532;19.4;0.0;14.6;01:50;24.3;17:10;15.0;2.2;9.2;23:59;848.9;00;847.0;18;60.0;92.0;02:30;47.0;16:50
2022-08-28;1532;21.1;0.0;15.4;05:00;26.8;15:00;11.0;4.4;12.2;15:10;849.6;23;847.7;04;59.0;92.0;05:20;43.0;16:00
2022-08-29;1532;20.6;0.0;14.8;07:00;26.3;15:20;10.0;4.4;13.3;00:10;852.1;23;848.5;06;61.0;99.0;06:40;33.0;16:30
2022-08-30;1532;22.8;0.0;16.9;05:50;28.6;14:50;26.0;3.1;12.8;20:40;853.5;09;851.3;16;43.0;66.0;Varias;27.0;16:30
2022-08-31;1532;19.2;0.0;12.7;06:20;25.6;15:20;9.0;3.1;9.2;11:40;852.6;01;850.9;Varias;49.0;67.0;06:00;38.0;Varias
2022-09-01;1532;19.0;0.0;12.6;05:30;25.5;13:50;11.0;3.1;9.4;16:20;851.4;00;848.5;16;42.0;59.0;04:50;38.0;Varias
2022-09-02;1532;16.8;0.0;10.4;04:00;23.1;13:10;34.0;3.3;9.4;12:40;849.3;00;847.0;17;48.0;92.0;04:40;39.0;13:30
2022-09-03;1532;15.1;0.0;9.4;05:00;20.8;14:00;13.0;2.2;9.2;12:10;849.4;24;846.8;Varias;64.0;90.0;Varias;48.0;23:40
2022-09-04;1532;15.5;0.0;8.7;03:30;22.3;13:40;11.0;3.9;11.7;11:40;852.7;21;848.8;02;44.0;74.0;04:10;35.0;Varias
2022-09-05;1532;17.2;0.0;11.3;23:59;23.1;14:20;29.0;1.7;8.9;18:40;853.9;21;851.7;05;47.0;81.0;23:59;40.0;Varias
2022-09-06;1532;16.6;0.0;9.9;02:10;23.2;13:40;8.0;3.3;10.0;11:30;853.4;00;851.0;16;62.0;94.0;02:10;46.0;13:40
2022-09-07;1532;13.4;1.0;6.6;06:00;20.3;13:00;99.0;3.3;12.2;15:40;851.4;00;849.0;16;66.0;99.0;Varias;43.0;15:30
2022-09-08;1532;14.5;0.1;9.4;05:00;19.6;13:10;29.0;4.7;12.5;18:50;852.0;24;849.4;05;87.0;99.0;Varias;64.0;13:10
2022-09-09;1532;17.4;0.0;11.1;06:30;23.7;15:30;29.0;5.8;13.9;05:50;853.9;Varias;851.3;Varias;59.0;99.0;Varias;36.0;15:30
2022-09-10;1532;21.7;0.0;15.7;03:40;27.7;15:10;13.0;3.3;10.0;15:00;853.9;Varias;851.7;16;40.0;52.0;03:40;32.0;15:10
2022-09-11;1532;22.4;0.0;17.1;06:00;27.7;15:30;10.0;3.6;20.0;11:00;852.5;00;848.8;Varias;39.0;49.0;06:10;30.0;Varias
2022-09-12;1532;17.6;9.4;14.1;15:20;21.0;09:40;10.0;3.3;19.7;21:50;848.8;Varias;844.0;24;65.0;97.0;15:40;38.0;00:00
2022-09-13;1532;13.2;38.5;10.0;23:59;16.3;Varias;11.0;3.6;17.2;00:50;844.9;Varias;842.1;05;97.0;99.0;Varias;61.0;00:10
2022-09-14;1532;12.9;5.2;9.6;07:10;16.2;14:10;11.0;3.6;9.4;07:50;847.6;Varias;843.7;Varias;90.0;99.0;Varias;62.0;15:50
2022-09-15;1532;13.3;2.9;10.8;03:00;15.8;15:50;28.0;1.7;5.3;19:00;849.7;22;846.8;02;97.0;99.0;Varias;79.0;16:00
2022-09-16;1532;15.6;0.0;10.4;02:00;20.8;15:10;29.0;3.3;8.3;13:20;849.8;10;847.6;16;70.0;99.0;Varias;49.0;15:10
2022-09-17;1532;15.7;0.0;10.3;07:00;21.1;14:30;12.0;2.8;7.8;23:59;849.0;10;847.2;04;56.0;83.0;02:30;41.0;Varias
2022-09-18;1532;16.6;0.0;12.4;02:50;20.9;15:10;11.0;3.6;13.6;04:40;850.7;23;847.8;04;74.0;96.0;10:20;43.0;00:00
2022-09-19;1532;16.4;12.3;11.2;23:59;21.5;11:10;28.0;3.1;11.1;12:20;852.7;21;849.1;04;81.0;99.0;Varias;55.0;11:20
2022-09-20;1532;16.8;0.0;11.1;00:20;22.6;15:20;16.0;1.7;7.8;12:50;853.0;09;851.1;04;60.0;99.0;00:00;40.0;15:30
2022-09-21;1532;16.9;0.1;12.7;23:59;21.1;13:50;29.0;2.8;11.1;20:40;852.5;00;849.9;17;51.0;80.0;Varias;43.0;07:40
2022-09-22;1532;15.4;0.0;11.6;05:00;19.1;10:10;31.0;2.2;7.5;00:10;852.1;10;850.4;18;72.0;94.0;04:30;59.0;23:59
2022-09-23;1532;16.0;0.0;11.1;23:20;21.0;15:10;28.0;3.3;10.8;15:50;851.3;09;848.1;24;45.0;66.0;11:10;36.0;Varias
2022-09-24;1532;10.2;0.0;4.3;23:59;16.1;14:00;31.0;5.6;12.8;12:50;848.2;00;845.8;15;72.0;99.0;Varias;50.0;13:40
2022-09-25;1532;7.5;0.1;2.6;07:00;12.4;14:50;29.0;3.1;11.4;01:10;846.8;00;844.3;17;72.0;99.0;Varias;49.0;16:00
2022-09-26;1532;7.7;0.0;1.3;05:50;14.1;15:30;99.0;5.6;11.4;Varias;848.5;22;845.2;05;64.0;99.0;Varias;36.0;16:30
2022-09-27;1532;9.6;0.0;4.6;03:20;14.6;15:30;28.0;6.7;15.6;09:30;850.2;21;847.7;06;61.0;81.0;03:10;47.0;15:30
2022-09-28;1532;9.2;0.0;4.5;06:30;14.0;16:40;30.0;9.7;20.8;23:40;849.5;00;843.1;24;78.0;99.0;Varias;55.0;16:40
2022-09-29;1532;6.2;6.7;3.8;18:00;8.7;11:10;30.0;7.2;21.9;05:20;843.3;24;839.0;14;98.0;99.0;Varias;83.0;11:10
2022-09-30;1532;6.8;0.0;2.0;06:00;11.6;16:00;32.0;5.6;15.0;01:50;852.7;24;842.6;02;75.0;99.0;Varias;53.0;16:30
2022-10-01;1532;12.0;0.0;5.4;00:10;18.5;16:50;32.0;2.5;7.8;16:50;858.6;24;852.5;00;48.0;75.0;00:10;41.0;16:30
2022-10-02;1532;15.3;0.0;10.7;06:10;19.9;13:50;11.0;4.2;9.7;08:00;858.7;00;856.0;17;39.0;51.0;Varias;24.0;Varias
2022-10-03;1532;19.1;0.0;14.6;21:50;23.6;13:40;26.0;1.9;8.9;22:10;856.4;00;854.5;16;30.0;37.0;Varias;24.0;Varias
2022-10-04;1532;17.6;0.0;12.6;04:50;22.5;12:50;29.0;3.3;11.1;19:00;856.1;21;854.0;04;38.0;45.0;22:00;33.0;14:20
2022-10-05;1532;17.4;0.0;13.6;23:59;21.1;13:00;13.0;2.2;7.2;23:40;857.6;23;854.6;03;44.0;53.0;19:00;40.0;09:00
2022-10-06;1532;14.6;0.0;10.4;05:00;18.7;14:00;12.0;3.9;9.4;22:00;858.1;Varias;855.9;16;72.0;98.0;06:10;50.0;Varias
2022-10-07;1532;12.9;0.0;8.8;04:40;17.0;12:40;11.0;2.8;7.2;00:20;856.3;00;852.0;16;81.0;99.0;Varias;64.0;21:40
2022-10-08;1532;14.2;0.0;10.4;05:50;18.1;12:00;14.0;2.2;9.2;01:50;852.7;Varias;850.5;Varias;65.0;86.0;05:00;50.0;15:40
2022-10-09;1532;12.8;0.6;8.8;03:40;16.8;14:50;10.0;3.3;8.1;05:30;851.1;00;848.5;16;79.0;99.0;Varias;60.0;17:00
2022-10-10;1532;10.7;2.4;8.4;04:30;13.0;00:20;30.0;1.9;8.9;04:10;851.5;22;848.3;05;96.0;99.0;Varias;72.0;Varias
2022-10-11;1532;11.8;2.8;9.2;21:50;14.5;14:00;11.0;0.3;5.0;23:20;852.8;22;850.0;03;93.0;99.0;Varias;79.0;14:00
2022-10-12;1532;12.4;0.0;8.3;02:50;16.6;15:30;30.0;3.6;9.7;14:20;855.7;23;851.9;03;75.0;99.0;Varias;52.0;15:20
2022-10-13;1532;;;;;;;;3.6;;;;;;;63.0;;;;
2022-10-14;1532;14.6;0.0;9.0;05:00;20.3;15:00;28.0;2.5;9.4;00:30;856.9;00;852.7;24;60.0;78.0;06:30;44.0;Varias
2022-10-15;1532;16.4;0.0;12.6;23:59;20.1;14:00;26.0;3.1;8.9;20:50;852.8;00;848.1;15;56.0;76.0;18:20;47.0;13:50
2022-10-16;1532;12.4;4.1;9.6;06:30;15.2;15:20;11.0;4.4;12.2;11:00;852.6;24;848.7;Varias;73.0;92.0;23:59;58.0;00:20
2022-10-17;1532;12.4;0.0;9.1;06:50;15.8;15:50;99.0;4.2;9.7;Varias;855.8;22;850.7;03;87.0;99.0;Varias;65.0;15:20
2022-10-18;1532;13.5;;9.6;04:10;17.4;16:50;99.0;4.4;11.1;Varias;856.2;11;853.5;24;74.0;99.0;Varias;53.0;15:20
2022-10-19;1532;12.8;2.8;9.7;23:30;15.8;11:40;10.0;4.7;15.3;10:20;853.5;00;846.5;22;69.0;77.0;07:40;62.0;Varias
2022-10-20;1532;8.6;8.8;7.2;17:50;10.1;00:10;22.0;2.2;23.3;13:00;848.2;00;844.7;17;99.0;99.0;Varias;74.0;00:00
2022-10-21;1532;8.7;15.0;7.5;06:20;9.9;13:10;12.0;2.2;10.6;05:00;848.8;22;845.6;04;99.0;99.0;Varias;95.0;16:40
2022-10-22;1532;9.0;32.1;7.1;05:20;11.0;17:20;26.0;6.7;21.1;17:20;848.5;10;844.3;17;99.0;99.0;Varias;92.0;18:50
2022-10-23;1532;8.9;1.3;7.3;23:59;10.5;14:00;24.0;3.6;19.7;07:00;849.4;24;844.7;01;97.0;99.0;Varias;79.0;15:00
2022-10-24;1532;7.8;0.0;5.0;06:20;10.6;13:50;12.0;2.8;9.2;15:30;851.5;11;848.4;05;87.0;99.0;Varias;67.0;14:00
2022-10-25;1532;11.7;0.0;7.7;02:00;15.7;14:30;17.0;3.3;12.5;20:10;851.2;23;848.1;07;74.0;99.0;Varias;48.0;12:50
2022-10-26;1532;12.4;0.0;9.8;07:00;15.1;14:30;11.0;4.2;9.7;09:40;854.7;20;850.2;05;91.0;99.0;Varias;62.0;23:50
2022-10-27;1532;13.8;0.0;11.4;06:30;16.3;17:40;12.0;3.6;7.8;02:50;856.5;23;853.1;04;51.0;64.0;Varias;41.0;17:40
2022-10-28;1532;13.0;0.0;10.9;07:00;15.1;00:10;11.0;3.3;8.1;12:30;857.6;10;854.1;24;54.0;60.0;09:40;42.0;00:00
2022-10-29;1532;12.0;0.0;9.5;07:10;14.4;15:00;11.0;3.9;8.3;09:40;854.1;00;851.5;19;60.0;69.0;Varias;49.0;00:40
2022-10-30;1532;9.6;1.3;7.2;20:20;12.0;15:30;28.0;2.5;9.2;05:30;852.1;Varias;850.1;24;86.0;99.0;Varias;56.0;Varias
2022-10-31;1532;8.0;4.1;7.2;03:00;8.7;11:30;24.0;2.5;9.7;15:40;852.7;23;848.5;06;99.0;99.0;Varias;99.0;Varias
2022-11-01;1532;9.8;0.0;6.7;22:40;12.8;13:40;28.0;2.2;6.4;14:40;855.7;23;852.6;00;86.0;99.0;Varias;62.0;13:00
2022-11-02;1532;10.2;0.1;6.6;06:00;13.7;13:20;22.0;1.7;8.3;11:00;855.6;09;851.6;Varias;76.0;99.0;Varias;59.0;12:10
2022-11-03;1532;8.2;11.6;5.7;23:59;10.6;12:00;30.0;4.2;19.2;23:00;851.6;00;848.4;17;99.0;99.0;Varias;83.0;04:00
2022-11-04;1532;3.3;0.0;0.6;08:00;6.0;14:30;28.0;7.8;20.3;07:00;853.2;Varias;848.2;05;83.0;99.0;Varias;64.0;15:30
2022-11-05;1532;7.8;0.0;1.7;00:10;13.8;14:00;29.0;3.6;8.6;10:40;852.9;11;851.0;24;38.0;89.0;00:00;27.0;15:00
2022-11-06;1532;8.6;0.0;4.9;07:50;12.4;14:00;30.0;6.4;13.6;11:10;852.1;23;849.5;Varias;68.0;99.0;Varias;31.0;05:10
2022-11-07;1532;7.8;0.0;5.5;09:00;10.1;13:30;22.0;3.6;9.7;23:40;852.0;00;848.3;24;83.0;99.0;Varias;72.0;14:50
2022-11-08;1532;7.0;4.0;5.8;10:00;8.3;14:40;99.0;1.9;9.2;Varias;848.3;00;846.8;16;99.0;99.0;Varias;97.0;23:59
2022-11-09;1532;6.4;3.5;4.7;23:59;8.1;00:10;30.0;5.0;12.2;15:50;853.5;24;847.3;02;99.0;99.0;Varias;95.0;00:10
2022-11-10;1532;7.3;0.0;3.1;04:10;11.5;14:50;11.0;2.2;10.0;22:50;855.3;11;853.3;01;82.0;99.0;Varias;61.0;13:10
2022-11-11;1532;5.6;5.2;3.5;03:20;7.6;11:40;10.0;6.4;14.7;18:50;854.5;00;851.7;18;96.0;99.0;Varias;84.0;01:00
2022-11-12;1532;6.3;26.3;4.0;16:50;8.6;14:00;10.0;5.6;16.4;06:30;853.4;02;850.7;16;99.0;99.0;Varias;94.0;20:00
2022-11-13;1532;7.8;0.4;5.7;01:00;10.0;15:30;14.0;3.6;16.7;01:40;852.3;00;849.7;24;99.0;99.0;Varias;79.0;23:20
2022-11-14;1532;8.4;0.4;5.7;00:50;11.0;14:40;26.0;1.7;7.2;11:40;850.3;11;847.7;Varias;95.0;99.0;Varias;75.0;05:00
2022-11-15;1532;7.7;1.4;4.4;23:59;11.0;14:10;30.0;2.8;14.7;23:50;847.7;00;842.3;24;99.0;99.0;Varias;81.0;14:20
2022-11-16;1532;6.8;6.7;3.4;03:10;10.3;23:59;30.0;5.8;16.4;04:20;843.5;10;841.5;Varias;99.0;99.0;Varias;86.0;Varias
2022-11-17;1532;8.0;5.3;3.5;23:59;12.5;14:10;30.0;8.9;20.3;18:00;842.4;00;840.4;16;97.0;99.0;Varias;66.0;14:40
2022-11-18;1532;1.5;1.7;-0.9;23:59;3.9;02:00;30.0;10.3;22.8;23:40;844.8;22;841.0;05;97.0;99.0;Varias;92.0;17:00
2022-11-19;1532;-0.8;0.1;-1.9;08:20;0.4;16:00;31.0;10.0;22.5;02:30;848.9;22;843.7;00;98.0;99.0;Varias;95.0;16:20
2022-11-20;1532;3.8;3.6;0.2;00:20;7.5;Varias;30.0;8.3;21.7;12:30;852.6;11;848.2;01;99.0;99.0;Varias;98.0;00:00
2022-11-21;1532;3.4;4.0;-1.9;Varias;8.8;02:30;28.0;13.3;28.6;11:50;850.5;00;839.8;Varias;99.0;99.0;Varias;84.0;09:00
2022-11-22;1532;3.2;7.5;-2.2;01:20;8.5;20:50;30.0;10.6;25.8;04:10;845.5;10;841.7;17;98.0;100.0;00:00;93.0;22:00
2022-11-23;1532;6.2;3.6;2.8;22:50;9.5;04:10;30.0;9.4;23.1;10:20;848.9;24;842.1;05;97.0;99.0;Varias;84.0;14:40
2022-11-24;1532;5.4;12.3;2.3;05:30;8.5;16:40;29.0;3.6;13.9;23:59;849.0;Varias;846.6;16;94.0;99.0;Varias;81.0;07:40
2022-11-25;1532;2.9;0.0;0.0;19:30;5.8;00:50;31.0;6.9;19.7;06:10;857.7;23;849.0;00;94.0;99.0;Varias;57.0;21:40
2022-11-26;1532;7.5;0.0;1.1;00:10;13.9;13:40;99.0;3.1;6.4;23:30;858.7;10;856.4;24;28.0;75.0;00:00;17.0;23:40
2022-11-27;1532;8.4;5.1;2.5;23:30;14.2;12:50;31.0;2.8;22.5;23:59;856.5;00;847.6;24;40.0;99.0;Varias;17.0;Varias
2022-11-28;1532;0.6;0.0;-1.6;08:50;2.8;00:10;27.0;10.3;24.4;00:20;851.7;22;847.1;00;98.0;99.0;Varias;95.0;15:50
2022-11-29;1532;1.6;0.0;-1.2;07:30;4.4;13:30;28.0;5.8;14.7;06:30;851.5;00;847.7;24;94.0;99.0;Varias;75.0;23:50
2022-11-30;1532;3.6;0.0;0.3;02:40;6.8;13:10;11.0;1.9;6.7;22:50;847.9;00;843.8;21;86.0;99.0;17:50;42.0;06:20
2022-12-01;1532;2.8;0.0;-1.0;20:10;6.7;12:10;29.0;3.3;7.2;13:40;845.2;11;843.8;05;82.0;98.0;21:10;64.0;11:50
2023-01-06;1532;4.0;0.0;0.7;23:40;7.4;09:50;29.0;2.2;7.5;01:30;854.7;00;852.1;24;67.0;99.0;Varias;42.0;08:50
2023-01-07;1532;1.2;5.9;-2.5;03:10;4.8;23:59;30.0;3.1;12.2;04:30;852.1;00;847.4;24;98.0;99.0;Varias;60.0;02:00
2023-01-08;1532;6.8;14.7;4.1;06:00;9.4;11:40;29.0;8.3;28.3;12:30;847.5;00;843.6;13;92.0;99.0;Varias;77.0;11:10
