indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,fecha
3175,,2.0,73,0.0,1.0,5.8,963.1(29),5.0,1025.5,952.3,0.6,,9.1,0,0,11.0,,1.0,18.0,62.0,0.0,4.0,,236.0,71,0.0,0,896.0,20.7,4.0,0.0,10.0,15,9.4,0.0,6.7,12.7,0,932.5(01),2.0,01-12-2014
3175,,5.0,76,0.0,1.0,4.3,965.0(09),0.0,1030.6,957.5,1.6,,7.8,0,0,6.0,,0.0,20.0,46.0,0.0,4.0,,135.0,80,0.0,1,729.0,2.9,4.0,0.0,,9,9.5,0.0,8.3,15.0,0,949.0(13),1.0,01-12-2015
3175,,7.0,81,0.0,4.0,4.3,966.4(24),0.0,1027.9,954.8,1.8,,10.0,0,0,7.0,,0.0,17.0,46.0,0.0,7.0,,190.0,84,0.0,3,671.0,15.0,6.0,0.0,,9,5.3,0.0,7.4,13.0,0,939.2(04),5.0,01-12-2016
3175,,3.0,72,0.0,3.0,4.9,965.5(21),6.0,1025.5,952.2,-0.3,,9.4,0,0,11.0,,0.0,17.0,53.0,0.0,6.0,,269.0,70,0.0,1,890.0,16.6,7.0,0.0,11.0,19,6.6,0.0,5.7,11.7,0,921.2(11),3.0,01-12-2017
3175,,10.0,84,0.0,7.0,4.4,962.0(22),1.0,1027.8,954.5,1.0,,6.2,0,0,5.0,,0.0,16.0,47.0,0.0,4.0,,178.0,83,0.0,4,607.0,9.0,4.0,0.0,,13,7.6,0.0,6.9,12.8,0,936.0(13),2.0,01-12-2018
3175,,9.0,82,0.0,5.0,3.4,960.9(31),8.0,1020.5,948.1,3.2,,10.9,0,0,4.0,,1.0,18.0,37.0,0.0,12.0,,316.0,89,0.0,2,929.0,52.9,13.0,0.0,12.0,6,6.5,0.0,8.1,13.0,0,927.4(20),6.0,01-12-2019
3175,,9.0,79,0.0,4.0,3.8,958.5(21),7.0,1017.3,944.7,1.1,,11.5,0,0,2.0,,0.0,20.0,40.0,0.0,11.0,,309.0,78,0.0,3,1036.0,12.2,11.0,0.0,12.0,12,6.7,0.0,5.9,10.6,0,924.4(04),5.0,01-12-2020
3175,,6.0,78,0.0,2.0,4.6,958.1(31),5.0,1021.9,949.4,1.7,,8.0,0,0,7.0,,0.0,18.0,49.0,0.0,6.0,,256.0,84,0.0,0,785.0,22.0,7.0,0.0,10.0,11,8.9,0.0,7.7,13.6,0,935.6(25),5.0,01-12-2021
3175,,,86,0.0,3.0,1.7,960.7(27),0.0,1016.6,944.7,4.9,,11.7,0,0,,,4.0,,18.0,0.0,13.0,,219.0,100,0.0,1,627.0,102.7,15.0,1.0,,3,7.1,0.0,8.9,12.8,0,928.0(09),10.0,01-12-2022
3175,,5.0,80,0.0,5.0,3.3,964.7(16),1.0,1025.9,952.7,0.6,,9.5,0,0,13.0,,0.0,13.0,35.0,0.0,4.0,,185.0,76,0.0,0,732.0,14.7,4.0,0.0,,15,8.1,0.0,6.3,12.0,0,926.1(01),4.0,01-12-2023
3175,,2.0,72,0.0,2.0,4.4,967.5(16),4.0,1028.4,955.1,-0.1,,6.1,0,0,12.0,,0.0,16.0,47.0,0.0,4.0,,234.0,71,0.0,2,906.0,2.1,7.0,0.0,,17,9.2,0.0,6.7,13.5,0,945.1(11),1.0,01-12-2024
