fecha;mag007;mag008;mag012;mag014
2014-11-21;9.0;34.0;47.0;35.0
2014-11-22;6.0;23.0;32.0;35.0
2014-11-23;6.0;25.0;35.0;37.0
2014-11-24;45.0;40.0;109.0;31.0
2014-11-25;54.0;48.0;131.0;27.0
2014-11-26;20.0;39.0;70.0;44.0
2014-11-27;8.0;35.0;46.0;36.0
2014-11-28;2.0;29.0;33.0;55.0
2014-11-29;16.0;32.0;56.0;49.0
2014-11-30;14.0;34.0;55.0;34.0
2014-12-01;7.0;16.0;26.0;65.0
2014-12-02;4.0;16.0;23.0;58.0
2014-12-03;16.0;24.0;49.0;35.0
2014-12-04;5.0;24.0;32.0;40.0
2014-12-05;30.0;46.0;93.0;24.0
2014-12-06;2.0;13.0;15.0;72.0
2014-12-07;10.0;18.0;33.0;76.0
2014-12-08;47.0;64.0;136.0;22.0
2014-12-09;8.0;20.0;33.0;67.0
2014-12-10;89.0;72.0;210.0;25.0
2014-12-11;142.0;87.0;305.0;15.0
2014-12-12;33.0;50.0;100.0;17.0
2014-12-13;8.0;42.0;54.0;30.0
2014-12-14;1.0;16.0;18.0;60.0
2014-12-15;13.0;26.0;47.0;46.0
2014-12-16;75.0;58.0;173.0;21.0
2014-12-17;112.0;80.0;251.0;14.0
2014-12-18;140.0;77.0;291.0;14.0
2014-12-19;92.0;55.0;197.0;15.0
2014-12-20;12.0;32.0;50.0;27.0
2014-12-21;9.0;29.0;42.0;35.0
2014-12-22;18.0;32.0;60.0;38.0
2014-12-23;22.0;37.0;70.0;40.0
2014-12-24;20.0;32.0;64.0;33.0
2014-12-25;3.0;19.0;23.0;49.0
2014-12-26;45.0;42.0;110.0;28.0
2014-12-27;20.0;34.0;64.0;27.0
2014-12-28;1.0;5.0;7.0;87.0
2014-12-29;2.0;13.0;15.0;78.0
2014-12-30;75.0;65.0;181.0;28.0
2014-12-31;66.0;61.0;162.0;16.0
2015-01-01;85.0;69.0;199.0;20.0
2015-01-02;68.0;61.0;165.0;22.0
2015-01-03;48.0;53.0;127.0;24.0
2015-01-04;22.0;42.0;76.0;32.0
2015-01-05;53.0;53.0;134.0;25.0
2015-01-06;42.0;50.0;114.0;22.0
2015-01-07;40.0;49.0;111.0;29.0
2015-01-08;37.0;49.0;106.0;33.0
2015-01-09;49.0;56.0;131.0;21.0
2015-01-10;53.0;56.0;138.0;21.0
2015-01-11;12.0;36.0;54.0;32.0
2015-01-12;15.0;33.0;56.0;40.0
2015-01-13;26.0;47.0;87.0;24.0
2015-01-14;62.0;60.0;155.0;11.0
2015-01-15;6.0;40.0;50.0;30.0
2015-01-16;4.0;23.0;30.0;71.0
2015-01-17;21.0;40.0;73.0;46.0
2015-01-18;6.0;27.0;37.0;37.0
2015-01-19;8.0;21.0;34.0;61.0
2015-01-20;40.0;61.0;122.0;16.0
2015-01-21;33.0;47.0;98.0;36.0
2015-01-22;27.0;34.0;75.0;58.0
2015-01-23;20.0;27.0;58.0;66.0
2015-01-24;11.0;27.0;43.0;60.0
2015-01-25;3.0;13.0;17.0;87.0
2015-01-26;48.0;54.0;128.0;37.0
2015-01-27;19.0;32.0;62.0;54.0
2015-01-28;60.0;67.0;159.0;22.0
2015-01-29;31.0;41.0;89.0;38.0
2015-01-30;5.0;23.0;30.0;56.0
2015-01-31;2.0;13.0;17.0;89.0
2015-02-01;2.0;8.0;11.0;92.0
2015-02-02;6.0;26.0;35.0;58.0
2015-02-03;4.0;20.0;27.0;75.0
2015-02-04;2.0;8.0;11.0;92.0
2015-02-05;2.0;6.0;8.0;92.0
2015-02-06;3.0;16.0;20.0;76.0
2015-02-07;9.0;24.0;38.0;42.0
2015-02-08;14.0;25.0;45.0;61.0
2015-02-09;3.0;23.0;28.0;67.0
2015-02-10;5.0;37.0;45.0;50.0
2015-02-11;5.0;32.0;40.0;47.0
2015-02-12;13.0;34.0;54.0;48.0
2015-02-13;26.0;38.0;78.0;51.0
2015-02-14;2.0;14.0;17.0;84.0
2015-02-15;2.0;11.0;15.0;76.0
2015-02-16;8.0;26.0;38.0;60.0
2015-02-17;2.0;7.0;10.0;92.0
2015-02-18;2.0;12.0;14.0;81.0
2015-02-19;17.0;37.0;64.0;54.0
2015-02-20;12.0;49.0;67.0;42.0
2015-02-21;2.0;14.0;17.0;75.0
2015-02-22;3.0;25.0;30.0;64.0
2015-02-23;6.0;17.0;27.0;63.0
2015-02-24;2.0;11.0;14.0;84.0
2015-02-25;18.0;37.0;63.0;57.0
2015-02-26;22.0;51.0;85.0;34.0
2015-02-27;22.0;36.0;70.0;50.0
2015-02-28;11.0;35.0;51.0;53.0
2015-03-01;4.0;16.0;21.0;63.0
2015-03-02;24.0;41.0;77.0;34.0
2015-03-03;25.0;45.0;84.0;24.0
2015-03-04;27.0;28.0;69.0;50.0
2015-03-05;4.0;19.0;25.0;71.0
2015-03-06;28.0;47.0;90.0;50.0
2015-03-07;29.0;49.0;93.0;42.0
2015-03-08;4.0;25.0;32.0;64.0
2015-03-09;12.0;47.0;66.0;52.0
2015-03-10;31.0;59.0;107.0;43.0
2015-03-11;20.0;61.0;93.0;46.0
2015-03-12;21.0;59.0;91.0;47.0
2015-03-13;15.0;31.0;54.0;55.0
2015-03-14;1.0;11.0;13.0;83.0
2015-03-15;1.0;12.0;15.0;85.0
2015-03-16;11.0;40.0;57.0;57.0
2015-03-17;4.0;26.0;32.0;73.0
2015-03-18;2.0;20.0;22.0;80.0
2015-03-19;1.0;12.0;14.0;77.0
2015-03-20;1.0;11.0;13.0;78.0
2015-03-21;1.0;10.0;12.0;81.0
2015-03-22;1.0;12.0;14.0;76.0
2015-03-23;3.0;25.0;29.0;56.0
2015-03-24;2.0;13.0;15.0;72.0
2015-03-25;1.0;4.0;6.0;80.0
2015-03-26;14.0;32.0;53.0;61.0
2015-03-27;11.0;23.0;40.0;47.0
2015-03-28;18.0;32.0;59.0;49.0
2015-03-29;10.0;26.0;42.0;60.0
2015-03-30;21.0;42.0;75.0;56.0
2015-03-31;23.0;40.0;76.0;56.0
2015-04-01;2.0;13.0;16.0;80.0
2015-04-02;3.0;18.0;22.0;80.0
2015-04-03;3.0;16.0;20.0;62.0
2015-04-04;1.0;9.0;11.0;83.0
2015-04-05;2.0;15.0;18.0;85.0
2015-04-06;3.0;14.0;18.0;82.0
2015-04-07;4.0;15.0;22.0;90.0
2015-04-08;2.0;12.0;14.0;104.0
2015-04-09;1.0;17.0;20.0;87.0
2015-04-10;2.0;26.0;30.0;76.0
2015-04-11;3.0;12.0;16.0;78.0
2015-04-12;2.0;10.0;13.0;84.0
2015-04-13;2.0;13.0;15.0;84.0
2015-04-14;3.0;12.0;17.0;86.0
2015-04-15;5.0;19.0;27.0;90.0
2015-04-16;3.0;19.0;24.0;75.0
2015-04-17;6.0;21.0;29.0;80.0
2015-04-18;11.0;24.0;41.0;66.0
2015-04-19;3.0;11.0;15.0;83.0
2015-04-20;4.0;19.0;26.0;74.0
2015-04-21;5.0;15.0;22.0;85.0
2015-04-22;5.0;18.0;25.0;86.0
2015-04-23;8.0;31.0;42.0;71.0
2015-04-24;10.0;34.0;50.0;64.0
2015-04-25;2.0;9.0;12.0;85.0
2015-04-26;2.0;13.0;16.0;77.0
2015-04-27;3.0;12.0;16.0;82.0
2015-04-28;6.0;25.0;34.0;65.0
2015-04-29;3.0;17.0;22.0;75.0
2015-04-30;13.0;32.0;52.0;58.0
2015-05-01;2.0;12.0;16.0;66.0
2015-05-02;4.0;8.0;14.0;47.0
2015-05-03;2.0;13.0;17.0;69.0
2015-05-04;9.0;17.0;30.0;61.0
2015-05-05;3.0;9.0;14.0;93.0
2015-05-06;6.0;24.0;33.0;73.0
2015-05-07;10.0;27.0;42.0;78.0
2015-05-08;3.0;16.0;21.0;83.0
2015-05-09;7.0;24.0;34.0;78.0
2015-05-10;3.0;18.0;22.0;86.0
2015-05-11;5.0;25.0;33.0;86.0
2015-05-12;5.0;32.0;40.0;89.0
2015-05-13;7.0;35.0;46.0;71.0
2015-05-14;8.0;20.0;33.0;89.0
2015-05-15;2.0;3.0;6.0;95.0
2015-05-16;2.0;3.0;6.0;91.0
2015-05-17;2.0;6.0;9.0;90.0
2015-05-18;4.0;12.0;17.0;93.0
2015-05-19;2.0;10.0;13.0;73.0
2015-05-20;2.0;6.0;9.0;90.0
2015-05-21;2.0;4.0;7.0;93.0
2015-05-22;2.0;3.0;6.0;93.0
2015-05-23;2.0;2.0;4.0;93.0
2015-05-24;2.0;3.0;6.0;86.0
2015-05-25;2.0;5.0;8.0;85.0
2015-05-26;2.0;6.0;10.0;81.0
2015-05-27;2.0;5.0;8.0;89.0
2015-05-28;3.0;17.0;22.0;95.0
2015-05-29;4.0;18.0;24.0;88.0
2015-05-30;3.0;10.0;15.0;94.0
2015-05-31;2.0;7.0;11.0;93.0
2015-06-01;4.0;12.0;18.0;87.0
2015-06-02;4.0;16.0;22.0;89.0
2015-06-03;4.0;13.0;19.0;96.0
2015-06-04;3.0;6.0;10.0;99.0
2015-06-05;17.0;22.0;48.0;84.0
2015-06-06;2.0;8.0;11.0;94.0
2015-06-07;2.0;5.0;8.0;94.0
2015-06-08;3.0;10.0;15.0;95.0
2015-06-09;3.0;8.0;12.0;93.0
2015-06-10;4.0;16.0;23.0;75.0
2015-06-11;5.0;15.0;22.0;65.0
2015-06-12;4.0;12.0;18.0;66.0
2015-06-13;3.0;13.0;18.0;71.0
2015-06-14;2.0;2.0;6.0;84.0
2015-06-15;3.0;10.0;15.0;70.0
2015-06-16;4.0;6.0;12.0;51.0
2015-06-17;3.0;5.0;9.0;63.0
2015-06-18;3.0;7.0;11.0;79.0
2015-06-19;4.0;6.0;12.0;66.0
2015-06-20;2.0;6.0;9.0;78.0
2015-06-21;3.0;7.0;11.0;76.0
2015-06-22;10.0;17.0;33.0;71.0
2015-06-23;4.0;11.0;18.0;74.0
2015-06-24;4.0;9.0;14.0;95.0
2015-06-25;3.0;19.0;25.0;90.0
2015-06-26;5.0;35.0;42.0;79.0
2015-06-27;3.0;20.0;25.0;102.0
2015-06-28;5.0;24.0;32.0;96.0
2015-06-29;5.0;27.0;34.0;96.0
2015-06-30;5.0;25.0;32.0;86.0
2015-07-01;8.0;26.0;39.0;86.0
2015-07-02;6.0;23.0;32.0;75.0
2015-07-03;4.0;12.0;17.0;92.0
2015-07-04;3.0;11.0;15.0;95.0
2015-07-05;6.0;26.0;35.0;75.0
2015-07-06;6.0;34.0;43.0;61.0
2015-07-07;18.0;40.0;67.0;57.0
2015-07-08;5.0;29.0;36.0;71.0
2015-07-09;6.0;23.0;31.0;88.0
2015-07-10;6.0;30.0;40.0;81.0
2015-07-11;4.0;25.0;30.0;98.0
2015-07-12;3.0;15.0;20.0;103.0
2015-07-13;4.0;23.0;29.0;109.0
2015-07-14;7.0;30.0;40.0;101.0
2015-07-15;5.0;24.0;32.0;110.0
2015-07-16;7.0;34.0;44.0;80.0
2015-07-17;5.0;23.0;30.0;93.0
2015-07-18;3.0;10.0;15.0;96.0
2015-07-19;4.0;15.0;22.0;64.0
2015-07-20;5.0;16.0;23.0;72.0
2015-07-21;7.0;19.0;31.0;66.0
2015-07-22;4.0;10.0;17.0;88.0
2015-07-23;5.0;13.0;21.0;81.0
2015-07-24;16.0;33.0;57.0;59.0
2015-07-25;3.0;9.0;14.0;86.0
2015-07-26;4.0;10.0;16.0;88.0
2015-07-27;6.0;14.0;24.0;66.0
2015-07-28;8.0;27.0;39.0;68.0
2015-07-29;10.0;24.0;39.0;61.0
2015-07-30;4.0;12.0;19.0;65.0
2015-07-31;7.0;14.0;26.0;52.0
2015-08-01;3.0;8.0;14.0;90.0
2015-08-02;5.0;15.0;23.0;79.0
2015-08-03;7.0;27.0;38.0;67.0
2015-08-04;8.0;18.0;31.0;82.0
2015-08-05;11.0;25.0;42.0;71.0
2015-08-06;5.0;22.0;29.0;73.0
2015-08-07;6.0;27.0;36.0;61.0
2015-08-08;4.0;10.0;16.0;68.0
2015-08-09;5.0;9.0;16.0;80.0
2015-08-10;5.0;15.0;22.0;74.0
2015-08-11;6.0;18.0;27.0;68.0
2015-08-12;9.0;22.0;36.0;65.0
2015-08-13;3.0;5.0;10.0;67.0
2015-08-14;5.0;10.0;18.0;64.0
2015-08-15;3.0;6.0;11.0;69.0
2015-08-16;4.0;9.0;16.0;59.0
2015-08-17;4.0;9.0;15.0;59.0
2015-08-18;4.0;7.0;14.0;70.0
2015-08-19;5.0;15.0;22.0;75.0
2015-08-20;6.0;20.0;28.0;70.0
2015-08-21;5.0;17.0;25.0;67.0
2015-08-22;5.0;7.0;14.0;78.0
2015-08-23;4.0;5.0;10.0;54.0
2015-08-24;3.0;7.0;12.0;65.0
2015-08-25;6.0;22.0;30.0;59.0
2015-08-26;7.0;27.0;37.0;62.0
2015-08-27;11.0;25.0;42.0;53.0
2015-08-28;8.0;29.0;42.0;55.0
2015-08-29;5.0;10.0;17.0;74.0
2015-08-30;4.0;5.0;11.0;67.0
2015-08-31;9.0;20.0;35.0;43.0
2015-09-01;6.0;21.0;30.0;56.0
2015-09-02;7.0;14.0;25.0;64.0
2015-09-03;5.0;15.0;22.0;72.0
2015-09-04;4.0;9.0;16.0;65.0
2015-09-05;4.0;10.0;16.0;61.0
2015-09-06;4.0;13.0;20.0;65.0
2015-09-07;5.0;14.0;23.0;58.0
2015-09-08;8.0;21.0;34.0;58.0
2015-09-09;8.0;27.0;39.0;53.0
2015-09-10;10.0;26.0;41.0;44.0
2015-09-11;7.0;22.0;32.0;54.0
2015-09-12;8.0;28.0;39.0;47.0
2015-09-13;4.0;8.0;13.0;20.0
2015-09-14;6.0;12.0;21.0;59.0
2015-09-15;5.0;20.0;27.0;55.0
2015-09-16;8.0;14.0;26.0;45.0
2015-09-17;6.0;17.0;25.0;51.0
2015-09-18;11.0;21.0;38.0;44.0
2015-09-19;15.0;21.0;43.0;51.0
2015-09-20;7.0;24.0;35.0;57.0
2015-09-21;8.0;31.0;43.0;58.0
2015-09-22;29.0;40.0;84.0;50.0
2015-09-23;5.0;21.0;29.0;48.0
2015-09-24;7.0;16.0;27.0;50.0
2015-09-25;6.0;23.0;32.0;50.0
2015-09-26;5.0;20.0;27.0;52.0
2015-09-27;4.0;16.0;23.0;61.0
2015-09-28;6.0;17.0;26.0;53.0
2015-09-29;7.0;16.0;26.0;56.0
2015-09-30;8.0;25.0;37.0;53.0
2015-10-01;11.0;25.0;42.0;52.0
2015-10-02;6.0;16.0;25.0;61.0
2015-10-03;10.0;27.0;43.0;44.0
2015-10-04;6.0;19.0;29.0;37.0
2015-10-05;7.0;14.0;24.0;41.0
2015-10-06;6.0;11.0;21.0;44.0
2015-10-07;18.0;26.0;55.0;34.0
2015-10-08;27.0;24.0;65.0;38.0
2015-10-09;30.0;33.0;80.0;32.0
2015-10-10;15.0;26.0;48.0;42.0
2015-10-11;6.0;13.0;22.0;43.0
2015-10-12;8.0;16.0;29.0;32.0
2015-10-13;14.0;18.0;39.0;31.0
2015-10-14;18.0;20.0;48.0;37.0
2015-10-15;27.0;34.0;75.0;30.0
2015-10-16;36.0;31.0;85.0;30.0
2015-10-17;7.0;18.0;29.0;36.0
2015-10-18;11.0;20.0;37.0;29.0
2015-10-19;8.0;17.0;28.0;37.0
2015-10-20;5.0;12.0;21.0;38.0
2015-10-21;15.0;19.0;42.0;35.0
2015-10-22;25.0;33.0;71.0;24.0
2015-10-23;48.0;27.0;101.0;20.0
2015-10-24;41.0;25.0;88.0;23.0
2015-10-25;11.0;17.0;34.0;41.0
2015-10-26;8.0;20.0;33.0;37.0
2015-10-27;7.0;19.0;30.0;51.0
2015-10-28;7.0;17.0;28.0;55.0
2015-10-29;12.0;30.0;48.0;37.0
2015-10-30;33.0;34.0;84.0;29.0
2015-10-31;6.0;11.0;20.0;53.0
2015-11-01;5.0;10.0;18.0;54.0
2015-11-02;6.0;18.0;27.0;42.0
2015-11-03;10.0;27.0;42.0;31.0
2015-11-04;34.0;36.0;88.0;12.0
2015-11-05;61.0;39.0;132.0;24.0
2015-11-06;55.0;34.0;118.0;22.0
2015-11-07;11.0;19.0;35.0;33.0
2015-11-08;11.0;17.0;34.0;40.0
2015-11-09;33.0;25.0;76.0;39.0
2015-11-10;65.0;40.0;140.0;26.0
2015-11-11;51.0;37.0;115.0;27.0
2015-11-12;47.0;35.0;107.0;34.0
2015-11-13;21.0;24.0;56.0;44.0
2015-11-14;41.0;29.0;92.0;33.0
2015-11-15;32.0;26.0;76.0;28.0
2015-11-16;50.0;37.0;114.0;19.0
2015-11-17;64.0;40.0;139.0;17.0
2015-11-18;74.0;39.0;153.0;24.0
2015-11-19;72.0;36.0;147.0;20.0
2015-11-20;40.0;31.0;93.0;24.0
2015-11-21;4.0;5.0;11.0;69.0
2015-11-22;5.0;15.0;22.0;60.0
2015-11-23;6.0;16.0;25.0;50.0
2015-11-24;66.0;48.0;150.0;15.0
2015-11-25;31.0;35.0;83.0;30.0
2015-11-26;34.0;41.0;93.0;45.0
2015-11-27;15.0;25.0;47.0;57.0
2015-11-28;46.0;44.0;114.0;34.0
2015-11-29;20.0;31.0;62.0;39.0
2015-11-30;32.0;42.0;92.0;30.0
2015-12-01;86.0;59.0;190.0;29.0
2015-12-02;117.0;73.0;252.0;15.0
2015-12-03;75.0;54.0;170.0;22.0
2015-12-04;74.0;50.0;163.0;19.0
2015-12-05;36.0;40.0;95.0;21.0
2015-12-06;26.0;29.0;69.0;30.0
2015-12-07;12.0;27.0;46.0;25.0
2015-12-08;20.0;28.0;60.0;20.0
2015-12-09;33.0;30.0;80.0;32.0
2015-12-10;21.0;28.0;60.0;30.0
2015-12-11;20.0;29.0;60.0;29.0
2015-12-12;6.0;26.0;34.0;40.0
2015-12-13;30.0;34.0;80.0;28.0
2015-12-14;40.0;42.0;103.0;23.0
2015-12-15;68.0;46.0;151.0;12.0
2015-12-16;26.0;28.0;69.0;16.0
2015-12-17;60.0;34.0;125.0;17.0
2015-12-18;48.0;33.0;107.0;17.0
2015-12-19;30.0;35.0;81.0;19.0
2015-12-20;18.0;29.0;57.0;21.0
2015-12-21;63.0;38.0;135.0;18.0
2015-12-22;49.0;32.0;107.0;26.0
2015-12-23;61.0;33.0;126.0;23.0
2015-12-24;35.0;28.0;82.0;17.0
2015-12-25;12.0;21.0;39.0;28.0
2015-12-26;11.0;19.0;36.0;33.0
2015-12-27;4.0;10.0;16.0;50.0
2015-12-28;12.0;23.0;41.0;38.0
2015-12-29;15.0;24.0;47.0;36.0
2015-12-30;12.0;26.0;45.0;23.0
2015-12-31;13.0;20.0;41.0;24.0
2016-01-01;9.0;18.0;32.0;39.0
2016-01-02;7.0;13.0;23.0;61.0
2016-01-03;15.0;19.0;42.0;38.0
2016-01-04;6.0;8.0;17.0;51.0
2016-01-05;5.0;10.0;17.0;72.0
2016-01-06;5.0;11.0;19.0;58.0
2016-01-07;6.0;7.0;16.0;58.0
2016-01-08;7.0;12.0;23.0;51.0
2016-01-09;5.0;12.0;19.0;62.0
2016-01-10;4.0;6.0;12.0;68.0
2016-01-11;6.0;13.0;23.0;62.0
2016-01-12;15.0;24.0;46.0;45.0
2016-01-13;56.0;31.0;117.0;20.0
2016-01-14;61.0;26.0;120.0;12.0
2016-01-15;5.0;10.0;18.0;49.0
2016-01-16;4.0;9.0;15.0;63.0
2016-01-17;14.0;27.0;48.0;26.0
2016-01-18;23.0;24.0;60.0;37.0
2016-01-19;46.0;48.0;118.0;25.0
2016-01-20;69.0;60.0;165.0;10.0
2016-01-21;66.0;52.0;153.0;9.0
2016-01-22;28.0;38.0;81.0;12.0
2016-01-23;33.0;30.0;81.0;19.0
2016-01-24;21.0;24.0;57.0;26.0
2016-01-25;28.0;29.0;72.0;21.0
2016-01-26;39.0;29.0;89.0;18.0
2016-01-27;32.0;33.0;81.0;8.0
2016-01-28;23.0;36.0;72.0;17.0
2016-01-29;7.0;22.0;32.0;41.0
2016-01-30;8.0;18.0;30.0;38.0
2016-01-31;24.0;27.0;63.0;29.0
2016-02-01;52.0;31.0;112.0;18.0
2016-02-02;47.0;31.0;103.0;11.0
2016-02-03;9.0;14.0;29.0;44.0
2016-02-04;12.0;20.0;39.0;50.0
2016-02-05;25.0;31.0;70.0;31.0
2016-02-06;11.0;20.0;37.0;33.0
2016-02-07;6.0;11.0;20.0;66.0
2016-02-08;9.0;18.0;31.0;48.0
2016-02-09;6.0;9.0;19.0;55.0
2016-02-10;6.0;10.0;20.0;53.0
2016-02-11;8.0;14.0;25.0;49.0
2016-02-12;7.0;12.0;23.0;42.0
2016-02-13;6.0;5.0;14.0;41.0
2016-02-14;4.0;5.0;11.0;67.0
2016-02-15;5.0;8.0;16.0;56.0
2016-02-16;4.0;8.0;13.0;55.0
2016-02-17;27.0;34.0;76.0;34.0
2016-02-18;7.0;16.0;27.0;50.0
2016-02-19;7.0;19.0;29.0;48.0
2016-02-20;23.0;22.0;58.0;44.0
2016-02-21;7.0;17.0;27.0;46.0
2016-02-22;16.0;27.0;51.0;41.0
2016-02-23;28.0;41.0;84.0;32.0
2016-02-24;31.0;33.0;81.0;27.0
2016-02-25;8.0;16.0;28.0;56.0
2016-02-26;9.0;22.0;36.0;44.0
2016-02-27;4.0;8.0;14.0;61.0
2016-02-28;4.0;5.0;11.0;54.0
2016-02-29;4.0;9.0;15.0;57.0
2016-03-01;24.0;34.0;72.0;41.0
2016-03-02;40.0;30.0;92.0;36.0
2016-03-03;25.0;31.0;69.0;47.0
2016-03-04;31.0;30.0;78.0;38.0
2016-03-05;5.0;9.0;16.0;60.0
2016-03-06;6.0;12.0;21.0;54.0
2016-03-07;5.0;9.0;17.0;54.0
2016-03-08;7.0;12.0;23.0;48.0
2016-03-09;27.0;27.0;69.0;35.0
2016-03-10;4.0;5.0;11.0;55.0
2016-03-11;4.0;8.0;15.0;57.0
2016-03-12;7.0;21.0;32.0;45.0
2016-03-13;5.0;16.0;23.0;57.0
2016-03-14;6.0;17.0;26.0;64.0
2016-03-15;8.0;25.0;37.0;49.0
2016-03-16;39.0;45.0;105.0;40.0
2016-03-17;11.0;29.0;45.0;48.0
2016-03-18;7.0;22.0;33.0;36.0
2016-03-19;4.0;19.0;25.0;56.0
2016-03-20;4.0;23.0;30.0;49.0
2016-03-21;5.0;20.0;27.0;59.0
2016-03-22;4.0;13.0;19.0;77.0
2016-03-23;5.0;21.0;28.0;62.0
2016-03-24;7.0;23.0;34.0;65.0
2016-03-25;13.0;33.0;53.0;45.0
2016-03-26;15.0;23.0;45.0;33.0
2016-03-27;3.0;5.0;10.0;71.0
2016-03-28;6.0;13.0;21.0;52.0
2016-03-29;6.0;17.0;27.0;54.0
2016-03-30;16.0;30.0;55.0;45.0
2016-03-31;4.0;7.0;13.0;60.0
2016-04-01;3.0;6.0;11.0;68.0
2016-04-02;6.0;17.0;26.0;59.0
2016-04-03;4.0;17.0;24.0;60.0
2016-04-04;10.0;34.0;49.0;32.0
2016-04-05;4.0;8.0;13.0;55.0
2016-04-06;8.0;16.0;29.0;55.0
2016-04-07;9.0;17.0;31.0;53.0
2016-04-08;3.0;7.0;11.0;56.0
2016-04-09;11.0;20.0;37.0;50.0
2016-04-10;4.0;8.0;14.0;64.0
2016-04-11;7.0;17.0;28.0;50.0
2016-04-12;7.0;23.0;34.0;47.0
2016-04-13;7.0;18.0;30.0;53.0
2016-04-14;10.0;24.0;40.0;47.0
2016-04-15;34.0;27.0;78.0;47.0
2016-04-16;5.0;12.0;20.0;54.0
2016-04-17;4.0;8.0;14.0;68.0
2016-04-18;6.0;12.0;22.0;55.0
2016-04-19;7.0;19.0;30.0;42.0
2016-04-20;6.0;16.0;25.0;56.0
2016-04-21;7.0;19.0;30.0;56.0
2016-04-22;13.0;28.0;47.0;42.0
2016-04-23;16.0;21.0;46.0;44.0
2016-04-24;5.0;7.0;14.0;61.0
2016-04-25;8.0;23.0;35.0;54.0
2016-04-26;10.0;22.0;37.0;52.0
2016-04-27;15.0;25.0;48.0;48.0
2016-04-28;5.0;9.0;17.0;55.0
2016-04-29;7.0;11.0;21.0;62.0
2016-04-30;6.0;9.0;19.0;72.0
2016-05-01;3.0;4.0;9.0;89.0
2016-05-02;5.0;11.0;19.0;92.0
2016-05-03;12.0;18.0;36.0;78.0
2016-05-04;10.0;22.0;37.0;78.0
2016-05-05;7.0;19.0;30.0;80.0
2016-05-06;7.0;14.0;25.0;66.0
2016-05-07;5.0;8.0;16.0;76.0
2016-05-08;5.0;9.0;17.0;50.0
2016-05-09;8.0;19.0;31.0;38.0
2016-05-10;10.0;23.0;39.0;37.0
2016-05-11;8.0;26.0;39.0;55.0
2016-05-12;7.0;16.0;27.0;78.0
2016-05-13;8.0;21.0;32.0;64.0
2016-05-14;14.0;25.0;47.0;56.0
2016-05-15;5.0;10.0;18.0;95.0
2016-05-16;6.0;16.0;25.0;97.0
2016-05-17;7.0;22.0;32.0;97.0
2016-05-18;10.0;23.0;38.0;81.0
2016-05-19;7.0;12.0;23.0;81.0
2016-05-20;10.0;28.0;44.0;59.0
2016-05-21;7.0;19.0;30.0;83.0
2016-05-22;5.0;5.0;13.0;87.0
2016-05-23;6.0;21.0;31.0;63.0
2016-05-24;9.0;22.0;36.0;60.0
2016-05-25;8.0;16.0;29.0;72.0
2016-05-26;11.0;25.0;41.0;64.0
2016-05-27;14.0;22.0;44.0;69.0
2016-05-28;8.0;19.0;31.0;67.0
2016-05-29;6.0;6.0;15.0;67.0
2016-05-30;13.0;17.0;38.0;68.0
2016-05-31;29.0;16.0;61.0;80.0
2016-06-01;6.0;18.0;27.0;89.0
2016-06-02;6.0;24.0;34.0;91.0
2016-06-03;10.0;26.0;41.0;85.0
2016-06-04;7.0;15.0;26.0;94.0
2016-06-05;7.0;10.0;21.0;90.0
2016-06-06;17.0;28.0;53.0;63.0
2016-06-07;10.0;23.0;39.0;74.0
2016-06-08;11.0;31.0;47.0;73.0
2016-06-09;9.0;23.0;36.0;82.0
2016-06-10;8.0;19.0;31.0;87.0
2016-06-11;6.0;6.0;16.0;92.0
2016-06-12;7.0;13.0;24.0;74.0
2016-06-13;8.0;5.0;16.0;62.0
2016-06-14;7.0;7.0;17.0;73.0
2016-06-15;7.0;8.0;18.0;63.0
2016-06-16;6.0;9.0;18.0;64.0
2016-06-17;8.0;11.0;23.0;75.0
2016-06-18;4.0;6.0;13.0;79.0
2016-06-19;4.0;7.0;13.0;81.0
2016-06-20;9.0;14.0;28.0;60.0
2016-06-21;8.0;14.0;27.0;76.0
2016-06-22;8.0;12.0;24.0;92.0
2016-06-23;7.0;14.0;24.0;101.0
2016-06-24;8.0;20.0;32.0;80.0
2016-06-25;5.0;7.0;15.0;97.0
2016-06-26;5.0;5.0;13.0;88.0
2016-06-27;7.0;16.0;27.0;93.0
2016-06-28;7.0;17.0;27.0;85.0
2016-06-29;10.0;20.0;35.0;78.0
2016-06-30;8.0;21.0;34.0;84.0
2016-07-01;9.0;23.0;36.0;79.0
2016-07-02;9.0;20.0;34.0;86.0
2016-07-03;6.0;9.0;18.0;93.0
2016-07-04;7.0;10.0;21.0;94.0
2016-07-05;5.0;15.0;23.0;105.0
2016-07-06;3.0;17.0;21.0;97.0
2016-07-07;2.0;15.0;18.0;94.0
2016-07-08;5.0;28.0;36.0;91.0
2016-07-09;3.0;19.0;24.0;105.0
2016-07-10;4.0;22.0;28.0;98.0
2016-07-11;8.0;23.0;35.0;82.0
2016-07-12;4.0;16.0;22.0;91.0
2016-07-13;1.0;7.0;9.0;86.0
2016-07-14;1.0;9.0;12.0;87.0
2016-07-15;2.0;12.0;15.0;101.0
2016-07-16;3.0;21.0;25.0;90.0
2016-07-17;3.0;23.0;27.0;83.0
2016-07-18;2.0;16.0;20.0;90.0
2016-07-19;5.0;25.0;33.0;84.0
