fecha;mag006;mag007;mag008;mag009;mag010;mag012;mag014
2021-02-06;0.3;13.0;38.0;7.0;11.0;57.0;
2021-02-07;0.2;5.0;16.0;4.0;5.0;24.0;
2021-02-08;0.2;8.0;22.0;3.0;4.0;34.0;
2021-02-09;0.2;11.0;27.0;3.0;5.0;43.0;
2021-02-10;0.2;6.0;21.0;5.0;7.0;31.0;
2021-02-11;0.4;40.0;46.0;9.0;15.0;107.0;
2021-02-12;0.3;7.0;27.0;5.0;7.0;38.0;
2021-02-13;0.3;19.0;40.0;6.0;9.0;69.0;
2021-02-14;0.4;23.0;43.0;9.0;12.0;77.0;
2021-02-15;0.3;16.0;43.0;10.0;13.0;68.0;
2021-02-16;0.5;39.0;53.0;18.0;24.0;114.0;
2021-02-17;0.5;50.0;63.0;16.0;24.0;140.0;
2021-02-18;0.5;59.0;56.0;19.0;53.0;146.0;
2021-02-19;0.5;62.0;59.0;17.0;52.0;155.0;
2021-02-20;0.4;29.0;48.0;16.0;31.0;92.0;
2021-02-21;0.3;5.0;19.0;14.0;34.0;26.0;
2021-02-22;0.3;9.0;30.0;4.0;6.0;44.0;
2021-02-23;0.4;38.0;51.0;7.0;11.0;110.0;
2021-02-24;0.4;26.0;48.0;12.0;21.0;87.0;
2021-02-25;0.4;22.0;47.0;11.0;29.0;81.0;
2021-02-26;0.4;33.0;55.0;14.0;31.0;106.0;
2021-02-27;0.5;42.0;59.0;14.0;24.0;123.0;
2021-02-28;0.3;6.0;28.0;12.0;20.0;38.0;
2021-03-01;0.4;23.0;52.0;12.0;23.0;87.0;
2021-03-02;0.4;25.0;53.0;13.0;29.0;92.0;
2021-03-03;0.4;28.0;54.0;19.0;52.0;97.0;
2021-03-04;0.5;46.0;55.0;21.0;48.0;126.0;
2021-03-05;0.4;26.0;50.0;20.0;39.0;90.0;
2021-03-06;0.3;13.0;38.0;16.0;25.0;58.0;
2021-03-07;0.3;11.0;32.0;11.0;16.0;49.0;
2021-03-08;0.4;24.0;50.0;11.0;16.0;87.0;
2021-03-09;0.3;12.0;31.0;8.0;12.0;49.0;
2021-03-10;0.4;34.0;49.0;11.0;16.0;100.0;
2021-03-11;0.3;27.0;40.0;10.0;16.0;81.0;
2021-03-12;0.3;13.0;33.0;4.0;7.0;53.0;
2021-03-13;0.3;15.0;33.0;7.0;11.0;56.0;
2021-03-14;0.3;8.0;32.0;7.0;10.0;44.0;
2021-03-15;0.4;13.0;36.0;5.0;10.0;56.0;
2021-03-16;0.3;12.0;31.0;5.0;10.0;50.0;
2021-03-17;0.3;12.0;26.0;3.0;7.0;44.0;
2021-03-18;0.3;15.0;36.0;5.0;10.0;59.0;
2021-03-19;0.3;6.0;24.0;4.0;7.0;33.0;
2021-03-20;0.3;7.0;23.0;3.0;5.0;34.0;
2021-03-21;0.3;8.0;30.0;6.0;9.0;42.0;
2021-03-22;0.5;46.0;61.0;10.0;17.0;131.0;
2021-03-23;0.5;41.0;60.0;11.0;20.0;124.0;
2021-03-24;0.5;46.0;65.0;12.0;21.0;136.0;
2021-03-25;0.4;30.0;59.0;13.0;24.0;105.0;
2021-03-26;0.3;19.0;43.0;10.0;26.0;72.0;
2021-03-27;0.3;12.0;43.0;12.0;23.0;62.0;
2021-03-28;0.3;7.0;31.0;11.0;19.0;41.0;
2021-03-29;0.3;15.0;43.0;9.0;20.0;66.0;
2021-03-30;0.3;14.0;44.0;7.0;21.0;66.0;
2021-03-31;0.3;17.0;43.0;10.0;23.0;69.0;
2021-04-01;0.3;8.0;30.0;9.0;24.0;43.0;
2021-04-02;0.2;3.0;20.0;4.0;7.0;25.0;
2021-04-03;0.3;9.0;34.0;10.0;17.0;47.0;
2021-04-04;0.3;10.0;33.0;12.0;20.0;48.0;
2021-04-05;0.3;18.0;46.0;11.0;18.0;74.0;
2021-04-06;0.3;23.0;44.0;9.0;16.0;80.0;
2021-04-07;0.3;10.0;30.0;6.0;12.0;46.0;
2021-04-08;0.3;10.0;31.0;8.0;14.0;47.0;
2021-04-09;0.3;14.0;42.0;10.0;15.0;64.0;
2021-04-10;0.2;7.0;26.0;9.0;14.0;36.0;
2021-04-11;0.2;4.0;20.0;4.0;5.0;27.0;
2021-04-12;0.4;14.0;41.0;6.0;9.0;63.0;
2021-04-13;0.5;19.0;56.0;9.0;15.0;85.0;
2021-04-14;0.3;15.0;38.0;9.0;14.0;60.0;
2021-04-15;0.3;13.0;36.0;7.0;13.0;55.0;
2021-04-16;0.3;11.0;37.0;9.0;13.0;54.0;
2021-04-17;0.3;5.0;23.0;5.0;9.0;31.0;
2021-04-18;0.3;4.0;24.0;10.0;13.0;31.0;
2021-04-19;0.3;14.0;37.0;11.0;16.0;59.0;
2021-04-20;0.3;13.0;35.0;8.0;13.0;56.0;
2021-04-21;0.3;10.0;27.0;6.0;9.0;42.0;
2021-04-22;0.3;9.0;35.0;5.0;7.0;48.0;
2021-04-23;0.3;10.0;35.0;5.0;9.0;50.0;
2021-04-24;0.3;6.0;26.0;7.0;9.0;35.0;
2021-04-25;0.3;7.0;35.0;6.0;9.0;45.0;
2021-04-26;0.3;12.0;32.0;9.0;13.0;51.0;
2021-04-27;0.3;25.0;43.0;9.0;14.0;81.0;
2021-04-28;0.3;19.0;32.0;5.0;8.0;60.0;
2021-04-29;0.2;9.0;24.0;5.0;9.0;38.0;
2021-04-30;0.3;14.0;33.0;6.0;9.0;53.0;
2021-05-01;0.2;4.0;21.0;5.0;7.0;27.0;
2021-05-02;0.3;5.0;25.0;6.0;8.0;32.0;
2021-05-03;0.2;4.0;22.0;7.0;10.0;28.0;
2021-05-04;0.3;11.0;33.0;7.0;11.0;50.0;
2021-05-05;0.2;13.0;41.0;9.0;14.0;61.0;
2021-05-06;0.3;20.0;43.0;10.0;18.0;73.0;
2021-05-07;0.3;27.0;41.0;9.0;15.0;82.0;
2021-05-08;0.3;9.0;39.0;9.0;17.0;53.0;
2021-05-09;0.2;4.0;22.0;6.0;11.0;29.0;
2021-05-10;0.2;6.0;21.0;5.0;8.0;30.0;
2021-05-11;0.2;6.0;16.0;3.0;5.0;25.0;
2021-05-12;0.2;6.0;17.0;4.0;6.0;25.0;
2021-05-13;0.2;9.0;19.0;4.0;9.0;33.0;
2021-05-14;0.2;8.0;22.0;3.0;6.0;34.0;
2021-05-15;0.2;7.0;23.0;6.0;10.0;33.0;
2021-05-16;0.2;5.0;11.0;4.0;7.0;19.0;
2021-05-17;0.2;10.0;28.0;6.0;10.0;43.0;
2021-05-18;0.2;11.0;32.0;7.0;13.0;49.0;
2021-05-19;0.2;9.0;32.0;5.0;10.0;46.0;
2021-05-20;0.3;15.0;37.0;7.0;15.0;60.0;
2021-05-21;0.3;23.0;51.0;12.0;22.0;86.0;
2021-05-22;0.2;3.0;17.0;4.0;8.0;21.0;
2021-05-23;0.2;4.0;22.0;4.0;8.0;28.0;
2021-05-24;0.2;7.0;27.0;5.0;9.0;37.0;
2021-05-25;0.2;9.0;34.0;7.0;13.0;48.0;
2021-05-26;0.2;7.0;32.0;8.0;15.0;42.0;
2021-05-27;0.3;13.0;47.0;9.0;17.0;66.0;
2021-05-28;0.2;10.0;40.0;10.0;16.0;55.0;
2021-05-29;0.2;7.0;34.0;8.0;14.0;44.0;
2021-05-30;0.2;4.0;22.0;10.0;16.0;29.0;
2021-05-31;0.2;10.0;33.0;11.0;23.0;49.0;
2021-06-01;0.2;10.0;30.0;13.0;20.0;45.0;
2021-06-02;0.3;13.0;39.0;10.0;20.0;59.0;
2021-06-03;0.2;8.0;35.0;12.0;21.0;48.0;
2021-06-04;0.2;9.0;35.0;7.0;16.0;49.0;
2021-06-05;0.2;7.0;29.0;8.0;14.0;39.0;
2021-06-06;0.3;8.0;38.0;13.0;19.0;50.0;
2021-06-07;0.3;12.0;38.0;10.0;20.0;57.0;
2021-06-08;0.3;14.0;41.0;9.0;24.0;63.0;
2021-06-09;0.3;13.0;46.0;11.0;23.0;66.0;
2021-06-10;0.3;9.0;38.0;14.0;25.0;52.0;
2021-06-11;0.3;11.0;42.0;14.0;26.0;59.0;
2021-06-12;0.2;6.0;25.0;7.0;14.0;33.0;
2021-06-13;0.2;5.0;23.0;9.0;15.0;30.0;
2021-06-14;0.3;9.0;39.0;9.0;19.0;53.0;
2021-06-15;0.3;11.0;38.0;11.0;26.0;55.0;
2021-06-16;0.3;11.0;36.0;12.0;25.0;53.0;
2021-06-17;0.2;12.0;38.0;10.0;15.0;56.0;
2021-06-18;0.3;11.0;32.0;11.0;15.0;49.0;
2021-06-19;0.2;5.0;21.0;6.0;9.0;29.0;
2021-06-20;0.2;3.0;14.0;4.0;7.0;19.0;
2021-06-21;0.2;7.0;16.0;4.0;7.0;26.0;
2021-06-22;0.2;10.0;28.0;7.0;11.0;43.0;
2021-06-23;0.2;12.0;33.0;5.0;9.0;51.0;
2021-06-24;0.3;13.0;34.0;5.0;13.0;53.0;
2021-06-25;0.3;12.0;41.0;9.0;18.0;59.0;
2021-06-26;0.3;10.0;39.0;12.0;23.0;55.0;
2021-06-27;0.2;4.0;17.0;7.0;15.0;23.0;
2021-06-28;0.2;6.0;20.0;5.0;10.0;29.0;
2021-06-29;0.3;15.0;42.0;8.0;14.0;65.0;
2021-06-30;0.3;11.0;35.0;9.0;16.0;52.0;
2021-07-01;0.3;20.0;48.0;11.0;21.0;78.0;
2021-07-02;0.3;20.0;50.0;11.0;22.0;81.0;
2021-07-03;0.2;8.0;22.0;6.0;12.0;35.0;
2021-07-04;0.2;4.0;14.0;6.0;10.0;20.0;
2021-07-05;0.2;10.0;25.0;7.0;13.0;40.0;
2021-07-06;0.2;10.0;24.0;7.0;11.0;39.0;
2021-07-07;0.2;7.0;23.0;7.0;11.0;34.0;
2021-07-08;0.3;15.0;38.0;6.0;14.0;60.0;
2021-07-09;0.3;23.0;48.0;12.0;22.0;84.0;
2021-07-10;0.3;19.0;49.0;15.0;27.0;79.0;
2021-07-11;0.3;7.0;34.0;19.0;56.0;45.0;
2021-07-12;0.2;5.0;15.0;9.0;19.0;22.0;
2021-07-13;0.2;8.0;22.0;6.0;11.0;34.0;
2021-07-14;0.3;11.0;34.0;7.0;12.0;51.0;
2021-07-15;0.2;12.0;42.0;9.0;20.0;61.0;
2021-07-16;0.3;19.0;55.0;15.0;25.0;85.0;
2021-07-17;0.3;8.0;41.0;14.0;22.0;54.0;
2021-07-18;0.2;4.0;24.0;9.0;17.0;30.0;
2021-07-19;0.3;9.0;41.0;10.0;19.0;55.0;
2021-07-20;0.3;11.0;48.0;12.0;25.0;65.0;
2021-07-21;0.3;11.0;52.0;12.0;27.0;68.0;
2021-07-22;0.4;14.0;57.0;16.0;36.0;79.0;
2021-07-23;0.4;23.0;51.0;15.0;28.0;87.0;
2021-07-24;0.2;4.0;17.0;8.0;13.0;23.0;
2021-07-25;0.2;4.0;19.0;10.0;15.0;24.0;
2021-07-26;0.3;11.0;43.0;14.0;20.0;59.0;
2021-07-27;0.3;10.0;40.0;19.0;26.0;56.0;
2021-07-28;0.3;10.0;39.0;13.0;21.0;53.0;
2021-07-29;0.3;10.0;33.0;25.0;36.0;49.0;
2021-07-30;0.3;8.0;34.0;12.0;20.0;47.0;
2021-07-31;0.2;4.0;15.0;6.0;12.0;20.0;
2021-08-01;0.2;4.0;16.0;5.0;8.0;23.0;
2021-08-02;0.3;7.0;27.0;9.0;16.0;38.0;
2021-08-03;0.3;8.0;31.0;16.0;25.0;44.0;
2021-08-04;0.2;4.0;16.0;9.0;14.0;21.0;
2021-08-05;0.3;12.0;32.0;7.0;13.0;50.0;
2021-08-06;0.3;9.0;23.0;10.0;18.0;37.0;
2021-08-07;0.3;3.0;15.0;8.0;16.0;20.0;
2021-08-08;0.3;8.0;25.0;7.0;11.0;38.0;
2021-08-09;0.3;12.0;32.0;34.0;43.0;50.0;
2021-08-10;0.4;11.0;38.0;41.0;54.0;56.0;
2021-08-11;0.5;14.0;43.0;20.0;55.0;64.0;
2021-08-12;0.3;12.0;40.0;19.0;43.0;59.0;
2021-08-13;0.4;18.0;58.0;19.0;44.0;86.0;
2021-08-14;0.4;22.0;56.0;24.0;55.0;89.0;
2021-08-15;0.3;10.0;39.0;17.0;42.0;55.0;
2021-08-16;0.3;12.0;52.0;13.0;24.0;71.0;
2021-08-17;0.3;6.0;27.0;8.0;17.0;37.0;
2021-08-18;0.3;6.0;26.0;20.0;30.0;35.0;
2021-08-19;0.3;13.0;42.0;23.0;36.0;61.0;
2021-08-20;0.3;8.0;35.0;26.0;34.0;48.0;
2021-08-21;0.4;20.0;57.0;17.0;32.0;87.0;
2021-08-22;0.4;18.0;50.0;12.0;27.0;78.0;
2021-08-23;0.3;9.0;43.0;16.0;32.0;58.0;
2021-08-24;0.3;7.0;29.0;23.0;35.0;40.0;
2021-08-25;0.3;6.0;30.0;28.0;38.0;39.0;
2021-08-26;0.4;14.0;54.0;15.0;30.0;75.0;
2021-08-27;0.3;11.0;49.0;12.0;25.0;66.0;
2021-08-28;0.3;7.0;32.0;11.0;23.0;43.0;
2021-08-29;0.3;4.0;22.0;11.0;18.0;29.0;
2021-08-30;0.3;12.0;30.0;8.0;15.0;48.0;
2021-08-31;0.3;18.0;43.0;11.0;21.0;71.0;
2021-09-01;0.3;9.0;37.0;15.0;19.0;50.0;
2021-09-02;0.3;14.0;43.0;13.0;17.0;64.0;
2021-09-03;0.3;20.0;48.0;11.0;15.0;79.0;
2021-09-04;0.2;15.0;54.0;9.0;14.0;78.0;
2021-09-05;0.2;16.0;51.0;15.0;21.0;76.0;
2021-09-06;0.2;17.0;55.0;12.0;21.0;81.0;
2021-09-07;0.2;24.0;52.0;10.0;22.0;89.0;
2021-09-08;0.1;8.0;24.0;7.0;10.0;37.0;
2021-09-09;0.1;12.0;31.0;6.0;11.0;50.0;
2021-09-10;0.1;9.0;24.0;5.0;8.0;38.0;
2021-09-11;0.2;14.0;33.0;7.0;11.0;54.0;
2021-09-12;0.2;22.0;46.0;10.0;13.0;80.0;
2021-09-13;0.2;21.0;53.0;15.0;30.0;85.0;
2021-09-14;0.1;15.0;39.0;17.0;22.0;63.0;
2021-09-15;0.2;16.0;39.0;13.0;15.0;63.0;
2021-09-16;0.2;23.0;50.0;12.0;17.0;84.0;
2021-09-17;0.2;14.0;41.0;8.0;12.0;63.0;
2021-09-18;0.1;8.0;30.0;4.0;7.0;43.0;
2021-09-19;0.2;13.0;41.0;7.0;11.0;60.0;
2021-09-20;0.2;13.0;39.0;6.0;10.0;60.0;
2021-09-21;0.1;13.0;31.0;3.0;6.0;50.0;
2021-09-22;0.1;13.0;37.0;5.0;8.0;57.0;
2021-09-23;0.1;12.0;35.0;7.0;11.0;53.0;
2021-09-24;0.1;15.0;44.0;23.0;30.0;66.0;
2021-09-25;0.2;8.0;33.0;11.0;13.0;46.0;
2021-09-26;0.2;10.0;36.0;2.0;4.0;52.0;
2021-09-27;0.3;44.0;68.0;10.0;17.0;135.0;
2021-09-28;0.2;22.0;49.0;10.0;16.0;82.0;
2021-09-29;0.2;22.0;53.0;8.0;13.0;86.0;
2021-09-30;0.3;18.0;41.0;12.0;18.0;69.0;
2021-10-01;0.2;24.0;60.0;13.0;19.0;97.0;
2021-10-02;0.2;16.0;48.0;12.0;18.0;71.0;
2021-10-03;0.1;5.0;18.0;7.0;9.0;25.0;
2021-10-04;0.2;16.0;38.0;5.0;8.0;63.0;
2021-10-05;0.1;20.0;33.0;5.0;8.0;63.0;
2021-10-06;0.3;44.0;56.0;7.0;12.0;124.0;
2021-10-07;0.3;54.0;74.0;10.0;18.0;157.0;
2021-10-08;0.3;54.0;66.0;11.0;18.0;149.0;
2021-10-09;0.2;18.0;49.0;10.0;15.0;77.0;
2021-10-10;0.2;18.0;44.0;9.0;14.0;71.0;
2021-10-11;0.2;20.0;52.0;10.0;15.0;83.0;
2021-10-12;0.2;20.0;56.0;12.0;18.0;86.0;
2021-10-13;0.3;42.0;59.0;8.0;15.0;123.0;
2021-10-14;0.4;41.0;67.0;13.0;23.0;129.0;
2021-10-15;0.2;24.0;65.0;13.0;20.0;102.0;
2021-10-16;0.3;36.0;73.0;15.0;24.0;129.0;
2021-10-17;0.1;10.0;42.0;11.0;16.0;57.0;
2021-10-18;0.2;48.0;54.0;14.0;19.0;127.0;
2021-10-19;0.3;38.0;60.0;14.0;24.0;118.0;
2021-10-20;0.2;20.0;43.0;10.0;18.0;74.0;
2021-10-21;0.2;20.0;40.0;5.0;11.0;70.0;
2021-10-22;0.1;11.0;32.0;5.0;11.0;49.0;
2021-10-23;0.2;25.0;46.0;8.0;15.0;85.0;
2021-10-24;0.3;29.0;55.0;10.0;18.0;100.0;
2021-10-25;0.4;56.0;72.0;13.0;24.0;159.0;
2021-10-26;0.3;33.0;63.0;10.0;21.0;114.0;
2021-10-27;0.4;47.0;71.0;13.0;22.0;144.0;
2021-10-28;0.3;34.0;66.0;14.0;23.0;119.0;
2021-10-29;0.1;14.0;54.0;10.0;16.0;76.0;
2021-10-30;0.1;7.0;24.0;14.0;14.0;34.0;
2021-10-31;0.1;4.0;16.0;22.0;22.0;23.0;
2021-11-01;0.1;3.0;16.0;4.0;4.0;20.0;
2021-11-02;0.1;8.0;26.0;4.0;8.0;38.0;
2021-11-03;0.1;5.0;21.0;3.0;6.0;29.0;
2021-11-04;0.2;29.0;47.0;8.0;12.0;92.0;
2021-11-05;0.2;22.0;48.0;6.0;10.0;82.0;
2021-11-06;0.2;15.0;43.0;7.0;9.0;67.0;
2021-11-07;0.3;34.0;58.0;12.0;16.0;110.0;
2021-11-08;0.3;44.0;55.0;13.0;20.0;123.0;
2021-11-09;0.4;60.0;69.0;11.0;16.0;162.0;
2021-11-10;0.4;74.0;72.0;13.0;20.0;186.0;
2021-11-11;0.5;79.0;79.0;18.0;22.0;201.0;
2021-11-12;0.4;69.0;73.0;14.0;19.0;178.0;
2021-11-13;0.3;49.0;63.0;13.0;18.0;138.0;
2021-11-14;0.2;29.0;51.0;13.0;17.0;95.0;
2021-11-15;0.2;21.0;50.0;5.0;9.0;81.0;
2021-11-16;0.3;46.0;58.0;10.0;15.0;128.0;
2021-11-17;0.2;28.0;51.0;8.0;12.0;94.0;
2021-11-18;0.3;43.0;62.0;10.0;14.0;129.0;
2021-11-19;0.2;23.0;50.0;8.0;12.0;86.0;
2021-11-20;0.2;16.0;50.0;8.0;11.0;75.0;
2021-11-21;0.2;26.0;45.0;11.0;15.0;84.0;
2021-11-22;0.2;35.0;49.0;9.0;12.0;103.0;
2021-11-23;0.1;18.0;46.0;8.0;11.0;74.0;
2021-11-24;0.2;28.0;39.0;8.0;10.0;82.0;
2021-11-25;0.2;38.0;58.0;8.0;12.0;116.0;
2021-11-26;0.3;62.0;67.0;11.0;16.0;162.0;
2021-11-27;0.1;7.0;25.0;3.0;5.0;36.0;
2021-11-28;0.1;4.0;14.0;4.0;5.0;19.0;
2021-11-29;0.1;5.0;24.0;3.0;5.0;32.0;
2021-11-30;0.4;72.0;71.0;14.0;20.0;180.0;
2021-12-01;0.3;36.0;46.0;12.0;15.0;101.0;
2021-12-02;0.2;25.0;45.0;5.0;7.0;83.0;
2021-12-03;0.2;34.0;50.0;7.0;10.0;102.0;
2021-12-04;0.2;22.0;42.0;8.0;10.0;75.0;
2021-12-05;0.1;5.0;20.0;3.0;4.0;28.0;
2021-12-06;0.1;8.0;24.0;4.0;5.0;37.0;
2021-12-07;0.2;32.0;41.0;9.0;11.0;90.0;
2021-12-08;0.1;3.0;13.0;3.0;3.0;17.0;
2021-12-09;0.1;9.0;24.0;4.0;6.0;37.0;
2021-12-10;0.1;5.0;20.0;3.0;5.0;28.0;
2021-12-11;0.3;46.0;53.0;9.0;12.0;123.0;
2021-12-12;0.3;56.0;54.0;13.0;16.0;140.0;
2021-12-13;0.4;80.0;59.0;14.0;18.0;182.0;
2021-12-14;0.5;104.0;74.0;16.0;22.0;234.0;
2021-12-15;0.5;88.0;73.0;13.0;19.0;208.0;
2021-12-16;0.5;117.0;80.0;17.0;26.0;259.0;
2021-12-17;0.5;84.0;71.0;14.0;20.0;201.0;
2021-12-18;0.3;38.0;58.0;13.0;16.0;116.0;
2021-12-19;0.3;26.0;54.0;9.0;12.0;94.0;
2021-12-20;0.4;64.0;64.0;15.0;20.0;162.0;
2021-12-21;0.5;84.0;67.0;19.0;27.0;195.0;
2021-12-22;0.4;70.0;58.0;12.0;18.0;166.0;
2021-12-23;0.3;55.0;61.0;14.0;18.0;145.0;
2021-12-24;0.1;23.0;47.0;9.0;11.0;82.0;
2021-12-25;0.1;8.0;36.0;10.0;11.0;49.0;
2021-12-26;0.1;6.0;27.0;11.0;11.0;37.0;
2021-12-27;0.1;4.0;18.0;4.0;5.0;24.0;
2021-12-28;0.1;12.0;29.0;7.0;10.0;47.0;
2021-12-29;0.3;49.0;52.0;16.0;20.0;127.0;
2021-12-30;0.4;64.0;49.0;15.0;19.0;148.0;
2021-12-31;0.4;67.0;53.0;14.0;18.0;155.0;
2022-01-01;0.4;60.0;55.0;17.0;20.0;146.0;
2022-01-02;0.4;55.0;55.0;15.0;18.0;140.0;
2022-01-03;0.4;79.0;59.0;18.0;22.0;181.0;
2022-01-04;0.2;43.0;43.0;12.0;15.0;109.0;
2022-01-05;0.1;7.0;31.0;3.0;4.0;42.0;
2022-01-06;0.2;28.0;48.0;9.0;10.0;91.0;
2022-01-07;0.3;35.0;60.0;10.0;13.0;114.0;
2022-01-08;0.3;36.0;53.0;12.0;14.0;108.0;
2022-01-09;0.1;12.0;39.0;4.0;5.0;56.0;
2022-01-10;0.2;36.0;48.0;5.0;7.0;104.0;
2022-01-11;0.3;51.0;64.0;9.0;12.0;142.0;
2022-01-12;0.3;45.0;60.0;6.0;9.0;129.0;
2022-01-13;0.4;64.0;71.0;10.0;14.0;169.0;
2022-01-14;0.4;58.0;68.0;11.0;15.0;156.0;
2022-01-15;0.4;51.0;69.0;14.0;18.0;147.0;
2022-01-16;0.4;43.0;65.0;18.0;22.0;131.0;
2022-01-17;0.5;84.0;78.0;20.0;25.0;207.0;
2022-01-18;0.4;84.0;79.0;16.0;22.0;209.0;
2022-01-19;0.4;92.0;85.0;17.0;23.0;227.0;
2022-01-20;0.3;47.0;66.0;10.0;14.0;137.0;
2022-01-21;0.3;36.0;57.0;8.0;11.0;113.0;
2022-01-22;0.3;37.0;62.0;9.0;12.0;119.0;
2022-01-23;0.3;23.0;58.0;11.0;13.0;93.0;
2022-01-24;0.3;31.0;67.0;9.0;12.0;114.0;
2022-01-25;0.2;21.0;64.0;6.0;9.0;96.0;
2022-01-26;0.3;53.0;68.0;11.0;16.0;149.0;
2022-01-27;0.4;80.0;75.0;12.0;17.0;197.0;
2022-01-28;0.4;88.0;80.0;13.0;21.0;214.0;
2022-01-29;0.4;61.0;74.0;11.0;16.0;167.0;
2022-01-30;0.3;53.0;73.0;11.0;16.0;155.0;
2022-01-31;0.4;62.0;79.0;14.0;21.0;174.0;
2022-02-01;0.2;19.0;50.0;4.0;10.0;79.0;
2022-02-02;0.5;89.0;74.0;8.0;18.0;210.0;
2022-02-03;0.3;68.0;74.0;14.0;22.0;178.0;
2022-02-04;0.3;56.0;69.0;16.0;23.0;155.0;
2022-02-05;0.2;15.0;50.0;9.0;15.0;73.0;
2022-02-06;0.2;22.0;53.0;6.0;10.0;87.0;
2022-02-07;0.3;44.0;70.0;12.0;17.0;138.0;
2022-02-08;0.3;46.0;63.0;8.0;16.0;135.0;
2022-02-09;0.3;54.0;70.0;13.0;21.0;153.0;
2022-02-10;0.4;57.0;77.0;17.0;25.0;165.0;
2022-02-11;0.3;50.0;68.0;14.0;27.0;144.0;
2022-02-12;0.2;31.0;58.0;12.0;23.0;106.0;
2022-02-13;0.2;18.0;43.0;10.0;18.0;71.0;
2022-02-14;0.1;6.0;33.0;3.0;5.0;43.0;
2022-02-15;0.1;17.0;43.0;5.0;9.0;70.0;
2022-02-16;0.2;34.0;48.0;5.0;9.0;100.0;
2022-02-17;0.3;59.0;65.0;11.0;17.0;156.0;
2022-02-18;0.3;49.0;61.0;15.0;20.0;137.0;
2022-02-19;0.1;13.0;41.0;5.0;7.0;61.0;
2022-02-20;0.2;18.0;50.0;7.0;10.0;77.0;
2022-02-21;0.2;43.0;63.0;9.0;14.0;129.0;
2022-02-22;0.2;24.0;57.0;7.0;12.0;94.0;
2022-02-23;0.3;51.0;69.0;8.0;16.0;147.0;
2022-02-24;0.3;46.0;71.0;11.0;20.0;141.0;
2022-02-25;0.2;21.0;55.0;7.0;10.0;87.0;
2022-02-26;0.1;12.0;44.0;6.0;7.0;63.0;
2022-02-27;0.1;19.0;45.0;6.0;9.0;74.0;
2022-02-28;0.2;42.0;54.0;11.0;15.0;118.0;
2022-03-01;0.2;41.0;53.0;12.0;17.0;116.0;
2022-03-02;0.1;7.0;36.0;4.0;7.0;47.0;
2022-03-03;0.2;42.0;55.0;8.0;11.0;119.0;
2022-03-04;0.1;11.0;44.0;3.0;5.0;61.0;
2022-03-05;0.1;19.0;47.0;4.0;6.0;76.0;
2022-03-06;0.1;7.0;35.0;4.0;5.0;45.0;
2022-03-07;0.1;15.0;48.0;5.0;6.0;71.0;
2022-03-08;0.2;11.0;38.0;4.0;6.0;55.0;
2022-03-09;0.4;25.0;54.0;7.0;10.0;92.0;
2022-03-10;0.3;26.0;56.0;9.0;13.0;95.0;
2022-03-11;0.3;11.0;44.0;6.0;8.0;61.0;
2022-03-12;0.2;6.0;28.0;4.0;6.0;38.0;
2022-03-13;0.2;6.0;31.0;4.0;5.0;39.0;
2022-03-14;0.3;13.0;49.0;6.0;19.0;70.0;
2022-03-15;0.4;36.0;61.0;38.0;160.0;117.0;
2022-03-16;0.4;34.0;56.0;18.0;65.0;107.0;
2022-03-17;0.3;9.0;44.0;4.0;13.0;58.0;
2022-03-18;0.3;14.0;50.0;5.0;9.0;72.0;
2022-03-19;0.3;15.0;51.0;8.0;12.0;74.0;
2022-03-20;0.3;4.0;40.0;6.0;11.0;46.0;
2022-03-21;0.3;13.0;51.0;4.0;5.0;71.0;
2022-03-22;0.3;8.0;43.0;3.0;4.0;55.0;
2022-03-23;0.3;14.0;51.0;5.0;6.0;72.0;
2022-03-24;0.4;23.0;57.0;6.0;6.0;91.0;
2022-03-25;0.4;17.0;51.0;6.0;9.0;77.0;
2022-03-26;0.3;8.0;43.0;8.0;11.0;56.0;
2022-03-27;0.3;10.0;42.0;8.0;17.0;57.0;
2022-03-28;0.3;24.0;54.0;15.0;22.0;90.0;
2022-03-29;0.3;12.0;48.0;15.0;30.0;66.0;
2022-03-30;0.3;26.0;53.0;7.0;13.0;94.0;
2022-03-31;0.3;13.0;34.0;7.0;9.0;54.0;
2022-04-01;0.3;9.0;27.0;5.0;10.0;41.0;
2022-04-02;0.3;6.0;23.0;5.0;6.0;32.0;
2022-04-03;0.3;7.0;22.0;6.0;7.0;32.0;
2022-04-04;0.3;12.0;32.0;7.0;9.0;51.0;
2022-04-05;0.3;8.0;30.0;8.0;9.0;43.0;
2022-04-06;0.3;6.0;25.0;12.0;17.0;34.0;
2022-04-07;0.3;17.0;28.0;11.0;21.0;54.0;
2022-04-08;0.2;7.0;20.0;6.0;12.0;31.0;
2022-04-09;0.2;5.0;17.0;5.0;10.0;25.0;
2022-04-10;0.3;11.0;25.0;8.0;16.0;42.0;
2022-04-11;0.2;11.0;26.0;12.0;28.0;43.0;
2022-04-12;0.3;13.0;32.0;7.0;11.0;52.0;
2022-04-13;0.3;15.0;33.0;8.0;13.0;57.0;
2022-04-14;0.2;5.0;21.0;7.0;13.0;29.0;
2022-04-15;0.3;5.0;24.0;9.0;20.0;32.0;
2022-04-16;0.2;6.0;24.0;9.0;17.0;33.0;
2022-04-17;0.3;8.0;31.0;8.0;16.0;44.0;
