fecha;mag007;mag008;mag010;mag012;mag020;mag030;mag035;mag042;mag043;mag044
2011-12-23;154.0;88.0;31.0;324.0;7.1;2.1;1.3;1.82;1.56;0.26
2011-12-24;9.0;28.0;9.0;41.0;1.1;0.4;0.3;1.32;1.23;0.09
2011-12-25;53.0;65.0;18.0;147.0;2.3;1.0;0.5;1.62;1.45;0.18
2011-12-26;71.0;67.0;22.0;176.0;3.2;1.3;0.7;1.49;1.32;0.17
2011-12-27;89.0;72.0;25.0;210.0;5.1;1.5;1.0;1.57;1.38;0.19
2011-12-28;107.0;83.0;26.0;247.0;5.5;1.6;1.1;1.61;1.4;0.21
2011-12-29;36.0;45.0;16.0;100.0;3.2;0.8;0.6;1.49;1.35;0.14
2011-12-30;124.0;92.0;26.0;282.0;5.7;1.7;1.2;1.7;1.44;0.26
2011-12-31;132.0;89.0;34.0;291.0;8.9;2.2;1.5;2.01;1.71;0.3
2012-01-01;63.0;68.0;24.0;164.0;3.5;1.6;0.9;1.89;1.68;0.22
2012-01-02;12.0;29.0;9.0;47.0;1.1;0.4;0.4;1.34;1.26;0.09
2012-01-03;109.0;83.0;25.0;250.0;6.0;1.6;1.3;1.81;1.57;0.24
2012-01-04;191.0;103.0;32.0;396.0;7.6;2.3;1.5;1.83;1.55;0.28
2012-01-05;222.0;110.0;34.0;450.0;12.1;2.9;2.1;2.17;1.8;0.37
2012-01-06;97.0;58.0;19.0;207.0;6.3;1.7;1.3;1.91;1.67;0.24
2012-01-07;74.0;65.0;14.0;178.0;4.7;1.6;1.2;1.54;1.34;0.2
2012-01-08;73.0;71.0;17.0;183.0;3.7;1.4;1.0;1.58;1.39;0.2
2012-01-09;108.0;78.0;22.0;244.0;5.1;1.7;1.2;1.57;1.37;0.21
2012-01-10;58.0;65.0;16.0;154.0;4.2;1.2;1.0;1.49;1.33;0.17
2012-01-11;78.0;73.0;18.0;193.0;4.4;1.4;1.1;1.52;1.34;0.19
2012-01-12;84.0;76.0;22.0;204.0;4.8;1.2;0.9;1.56;1.37;0.19
2012-01-13;110.0;80.0;26.0;249.0;5.9;1.8;1.3;1.63;1.41;0.23
2012-01-14;130.0;84.0;31.0;282.0;7.3;2.3;1.5;1.86;1.59;0.28
2012-01-15;57.0;62.0;25.0;149.0;4.5;1.6;0.8;1.68;1.49;0.19
2012-01-16;26.0;41.0;8.0;80.0;1.4;0.7;0.4;1.38;1.27;0.11
2012-01-17;33.0;51.0;12.0;101.0;1.9;0.7;0.8;1.4;1.25;0.15
2012-01-18;108.0;82.0;21.0;247.0;5.3;1.6;1.2;1.56;1.36;0.2
2012-01-19;103.0;80.0;22.0;238.0;6.1;1.6;1.3;1.64;1.43;0.21
2012-01-20;95.0;72.0;19.0;218.0;5.0;1.5;1.2;1.65;1.45;0.2
2012-01-21;32.0;50.0;11.0;99.0;3.0;0.9;0.7;1.44;1.29;0.15
2012-01-22;65.0;62.0;14.0;162.0;3.7;1.2;0.9;1.52;1.34;0.18
2012-01-23;46.0;56.0;13.0;126.0;2.7;0.8;0.7;1.46;1.33;0.14
2012-01-24;88.0;67.0;17.0;203.0;4.7;1.4;1.0;1.53;1.35;0.18
2012-01-25;99.0;79.0;22.0;232.0;6.0;1.8;1.3;1.64;1.41;0.22
2012-01-26;108.0;80.0;26.0;245.0;6.3;1.6;1.3;1.66;1.44;0.22
2012-01-27;28.0;46.0;12.0;90.0;3.2;0.7;0.5;1.4;1.28;0.12
2012-01-28;8.0;29.0;10.0;41.0;0.7;0.3;0.6;1.35;1.25;0.09
2012-01-29;4.0;21.0;8.0;26.0;0.5;0.3;0.9;1.32;1.23;0.09
2012-01-30;84.0;74.0;19.0;204.0;4.5;1.4;1.0;1.5;1.31;0.19
2012-01-31;88.0;80.0;22.0;214.0;5.0;1.3;1.0;1.69;1.47;0.23
2012-02-01;97.0;84.0;25.0;232.0;6.1;1.5;1.1;1.78;1.53;0.24
2012-02-02;7.0;25.0;8.0;36.0;0.8;0.7;0.8;1.35;1.24;0.1
2012-02-03;7.0;24.0;11.0;35.0;0.5;0.3;1.0;1.32;1.23;0.09
2012-02-04;4.0;20.0;9.0;25.0;0.3;0.2;1.0;1.33;1.24;0.09
2012-02-05;8.0;30.0;9.0;42.0;0.8;0.4;0.8;1.36;1.27;0.09
2012-02-06;28.0;41.0;12.0;84.0;1.5;0.6;0.7;1.34;1.24;0.1
2012-02-07;11.0;30.0;6.0;46.0;0.8;0.3;0.8;1.32;1.24;0.09
2012-02-08;7.0;28.0;10.0;39.0;0.6;0.5;0.8;1.34;1.24;0.1
2012-02-09;38.0;57.0;15.0;115.0;2.2;1.1;0.6;1.48;1.34;0.14
2012-02-10;79.0;67.0;23.0;188.0;3.3;1.2;0.9;1.58;1.4;0.18
2012-02-11;25.0;40.0;16.0;78.0;0.9;0.6;0.9;1.4;1.27;0.12
2012-02-12;10.0;30.0;13.0;46.0;1.0;0.3;1.0;1.36;1.26;0.11
2012-02-13;7.0;27.0;10.0;38.0;0.5;0.4;1.0;1.33;1.24;0.09
2012-02-14;19.0;52.0;11.0;82.0;1.7;0.5;0.6;1.38;1.26;0.12
2012-02-15;43.0;47.0;12.0;112.0;2.3;0.4;0.9;1.4;1.27;0.13
2012-02-16;29.0;39.0;9.0;83.0;1.4;0.4;0.8;1.34;1.23;0.1
2012-02-17;49.0;59.0;14.0;134.0;1.9;0.6;0.7;1.4;1.27;0.13
2012-02-18;19.0;57.0;15.0;85.0;1.7;0.6;0.5;1.46;1.33;0.13
2012-02-19;31.0;53.0;18.0;100.0;1.6;0.7;0.8;1.51;1.35;0.16
2012-02-20;20.0;42.0;9.0;72.0;0.9;0.4;0.8;1.35;1.24;0.1
2012-02-21;64.0;75.0;20.0;173.0;3.0;1.0;0.6;1.51;1.34;0.17
